total kB         17299792 2342660 2325712
total kB         17299792 2343796 2326844
total kB         17299792 2344220 2327272
total kB         17299792 2344236 2327288
total kB         17299792 2344304 2327352
total kB         17299792 2344484 2327536
total kB         17299792 2344736 2327788
total kB         17299792 2344752 2327804
total kB         17299792 2344796 2327848
total kB         17299792 2344892 2327944
total kB         17299792 2345148 2328200
total kB         17299792 2345124 2328172
total kB         17299792 2345008 2328060
total kB         17299792 2344960 2328012
total kB         17299792 2344944 2327996
total kB         17299792 2345184 2328232
total kB         17299792 2345560 2328612
total kB         17299792 2345524 2328576
total kB         17299792 2345616 2328664
total kB         17299792 2345716 2328764
total kB         17299792 2345820 2328868
total kB         17299792 2345828 2328880
total kB         17299792 2345852 2328900
total kB         17299792 2345988 2329040
total kB         17299792 2346232 2329284
total kB         17299792 2346300 2329344
total kB         17299792 2346524 2329576
total kB         17299792 2346436 2329488
total kB         17299792 2346588 2329640
total kB         17299792 2346684 2329736
total kB         17299792 2346744 2329796
total kB         17299792 2347012 2330064
total kB         17299792 2347400 2330444
total kB         17299792 2347424 2330472
total kB         17299792 2347548 2330600
total kB         17299792 2347504 2330556
total kB         17299792 2347496 2330544
total kB         17299792 2347548 2330600
total kB         17299792 2347532 2330584
total kB         17299792 2347592 2330644
total kB         17299792 2347616 2330668
total kB         17299792 2347800 2330852
total kB         17299792 2347912 2330964
total kB         17299792 2347868 2330916
total kB         17299792 2347892 2330944
total kB         17299792 2348148 2331200
total kB         17299792 2348168 2331220
total kB         17299792 2348232 2331284
total kB         17299792 2348228 2331280
total kB         17299792 2348140 2331192
total kB         17299792 2348124 2331172
total kB         17299792 2348244 2331292
total kB         17299792 2348392 2331440
total kB         17299792 2348492 2331540
total kB         17299792 2348468 2331520
total kB         17299792 2348788 2331832
total kB         17299792 2350068 2333112
total kB         17299792 2350088 2333128
total kB         17299792 2352536 2335576
total kB         17299792 2354028 2337068
total kB         17299792 2354552 2337592
total kB         17299792 2355068 2338112
total kB         17299792 2355064 2338108
total kB         17299792 2355072 2338116
total kB         17299792 2355088 2338128
total kB         17299792 2355148 2338192
total kB         17299792 2355272 2338316
total kB         17299792 2355600 2338644
total kB         17299792 2356400 2339440
total kB         17299792 2359048 2342088
total kB         17299792 2359132 2342176
total kB         17299792 2361308 2344348
total kB         17299792 2361460 2344500
total kB         17299804 2363652 2346692
total kB         17300820 2363116 2346160
total kB         17300820 2368780 2351820
total kB         17300820 2368844 2351888
total kB         17300820 2383288 2366332
total kB         17300820 2389576 2372612
total kB         17300820 2390316 2373360
total kB         17300820 2390660 2373704
total kB         17300820 2390724 2373768
total kB         17300820 2390764 2373804
total kB         17300820 2390920 2373964
total kB         17300820 2391236 2374280
total kB         17300820 2391144 2374188
total kB         17300820 2391156 2374196
total kB         17300820 2391208 2374248
total kB         17300820 2391284 2374328
total kB         17300820 2391292 2374336
total kB         17300820 2391432 2374476
total kB         17300820 2391520 2374564
total kB         17300820 2391544 2374588
total kB         17300820 2394448 2377492
total kB         17300820 2394624 2377668
total kB         17300820 2394688 2377732
total kB         17300820 2394832 2377872
total kB         17300820 2392288 2375332
total kB         17300820 2392380 2375424
total kB         17300820 2392264 2375308
total kB         17300820 2392328 2375372
total kB         17300820 2392304 2375348
total kB         17300820 2392360 2375404
total kB         17300820 2392468 2375508
total kB         17300820 2392340 2375384
total kB         17300820 2392544 2375588
total kB         17300820 2392524 2375568
total kB         17300820 2392532 2375576
total kB         17300820 2392552 2375596
total kB         17300820 2392568 2375612
total kB         17300820 2392724 2375760
total kB         17300820 2392740 2375780
total kB         17300820 2392660 2375700
total kB         17300820 2392740 2375780
total kB         17300820 2392744 2375784
total kB         17300820 2392692 2375732
total kB         17300820 2392692 2375732
total kB         17300820 2392940 2375972
total kB         17300820 2392988 2376024
total kB         17300820 2393076 2376112
total kB         17300820 2392960 2376000
total kB         17300820 2393008 2376044
total kB         17300820 2392816 2375856
total kB         17300820 2392964 2376004
total kB         17300820 2393016 2376056
total kB         17300820 2393028 2376064
total kB         17300820 2393148 2376184
total kB         17300820 2393224 2376260
total kB         17300820 2393364 2376400
total kB         17300820 2392620 2375656
total kB         17300820 2392692 2375732
total kB         17300820 2392768 2375804
total kB         17300820 2393164 2376200
total kB         17300820 2393548 2376588
total kB         17300820 2393632 2376672
total kB         17300820 2393980 2377016
total kB         17300820 2394236 2377272
total kB         17300820 2394292 2377328
total kB         17300820 2394336 2377372
total kB         17300820 2394592 2377628
total kB         17300820 2394516 2377552
total kB         17300820 2394500 2377528
total kB         17300820 2394528 2377564
total kB         17300820 2394476 2377512
total kB         17300820 2394524 2377560
total kB         17300820 2394516 2377552
total kB         17300820 2394576 2377612
total kB         17300820 2394552 2377588
total kB         17300820 2394628 2377664
total kB         17300820 2394652 2377688
total kB         17300820 2394512 2377548
total kB         17300820 2394464 2377500
total kB         17300820 2394496 2377532
total kB         17300820 2394372 2377408
total kB         17300820 2394484 2377520
total kB         17300820 2394276 2377308
total kB         17300820 2394432 2377468
total kB         17300820 2394404 2377440
total kB         17300820 2394408 2377440
total kB         17300820 2394416 2377452
total kB         17300820 2394588 2377624
total kB         17300820 2394696 2377732
total kB         17300820 2394796 2377832
total kB         17300820 2394788 2377824
total kB         17300820 2394508 2377544
total kB         17300820 2394364 2377396
total kB         17300820 2394248 2377284
total kB         17300820 2394208 2377244
total kB         17300820 2394500 2377536
total kB         17300820 2394504 2377540
total kB         17300820 2393700 2376732
total kB         17300820 2393060 2376092
total kB         17300820 2393100 2376128
total kB         17300820 2393064 2376092
total kB         17300820 2393016 2376044
total kB         17300820 2393160 2376192
total kB         17300820 2393436 2376468
total kB         17300820 2393520 2376552
total kB         17300820 2393732 2376760
total kB         17300820 2396580 2379608
total kB         17300820 2396416 2379448
total kB         17300820 2398792 2381824
total kB         17300820 2400696 2383724
total kB         17300820 2400744 2383776
total kB         17300820 2402764 2385796
total kB         17300820 2404576 2387604
total kB         17300820 2404576 2387608
total kB         17300820 2406532 2389564
total kB         17300820 2408720 2391752
total kB         17300820 2408844 2391872
total kB         17300820 2410808 2393840
total kB         17300820 2410928 2393960
total kB         17300820 2410916 2393948
total kB         17300820 2411068 2394100
total kB         17300820 2411072 2394104
total kB         17300820 2411080 2394108
total kB         17300820 2411164 2394196
total kB         17300820 2411372 2394404
total kB         17300820 2411420 2394452
total kB         17300820 2411472 2394500
total kB         17300820 2411448 2394476
total kB         17300820 2411552 2394580
total kB         17300820 2411584 2394612
total kB         17300820 2411464 2394492
total kB         17300820 2411616 2394648
total kB         17300820 2411620 2394648
total kB         17300820 2411700 2394728
total kB         17300820 2411772 2394800
total kB         17300820 2411720 2394748
total kB         17300820 2411808 2394836
total kB         17300820 2411844 2394872
total kB         17300820 2411856 2394884
total kB         17300820 2411948 2394976
total kB         17300820 2411960 2394992
total kB         17300820 2411976 2395008
total kB         17300820 2414216 2397248
total kB         17300820 2412736 2395768
total kB         17300820 2412820 2395852
total kB         17300820 2412760 2395792
total kB         17300820 2412872 2395904
total kB         17300820 2413048 2396076
total kB         17300820 2413064 2396096
total kB         17300820 2413192 2396224
total kB         17300820 2413368 2396396
total kB         17300820 2413408 2396436
total kB         17300820 2413428 2396456
total kB         17300820 2413400 2396428
total kB         17300820 2413436 2396464
total kB         17300820 2413384 2396416
total kB         17300820 2413456 2396488
total kB         17300820 2413188 2396216
total kB         17300820 2413164 2396192
total kB         17300820 2413352 2396384
total kB         17300820 2413336 2396364
total kB         17300820 2413520 2396548
total kB         17300820 2413464 2396496
total kB         17300820 2413308 2396340
total kB         17300820 2413432 2396460
total kB         17300820 2413428 2396456
total kB         17300820 2413380 2396408
total kB         17300820 2413356 2396384
total kB         17300820 2413304 2396332
total kB         17300820 2413620 2396648
total kB         17300820 2413716 2396748
total kB         17300820 2413656 2396688
total kB         17300820 2413608 2396640
total kB         17300820 2413644 2396676
total kB         17300820 2414800 2397832
total kB         17300820 2414796 2397828
total kB         17300820 2414864 2397896
total kB         17300820 2414932 2397964
total kB         17300820 2414964 2397996
total kB         17300820 2415176 2398208
total kB         17300820 2415108 2398136
total kB         17300820 2415084 2398112
total kB         17300820 2415052 2398080
total kB         17300820 2415300 2398332
total kB         17300820 2415316 2398344
total kB         17300820 2415172 2398204
total kB         17300820 2415464 2398496
total kB         17300820 2415492 2398520
total kB         17300820 2415480 2398508
total kB         17300820 2415412 2398440
total kB         17300820 2415240 2398268
total kB         17300820 2415308 2398340
total kB         17300820 2415236 2398268
total kB         17300820 2415316 2398348
total kB         17300820 2415356 2398388
total kB         17300820 2415304 2398336
total kB         17300820 2415516 2398548
total kB         17300820 2415672 2398700
total kB         17300820 2415560 2398592
total kB         17300820 2415504 2398536
total kB         17300820 2415408 2398432
total kB         17300820 2415332 2398360
total kB         17300820 2415364 2398392
total kB         17300820 2415300 2398332
total kB         17300820 2415336 2398364
total kB         17300820 2415272 2398300
total kB         17300820 2415016 2398044
total kB         17300820 2415064 2398092
total kB         17300820 2415072 2398104
total kB         17300820 2415072 2398104
total kB         17300820 2415200 2398232
total kB         17300820 2415352 2398380
total kB         17300820 2415492 2398524
total kB         17300820 2415520 2398548
total kB         17300820 2415564 2398592
total kB         17300820 2415600 2398628
total kB         17300820 2415524 2398556
total kB         17300820 2415700 2398732
total kB         17300820 2415628 2398660
total kB         17300820 2415432 2398464
total kB         17300820 2415468 2398496
total kB         17300820 2415596 2398624
total kB         17300820 2415652 2398684
total kB         17300820 2415648 2398676
total kB         17300820 2415668 2398696
total kB         17300820 2415576 2398604
total kB         17300820 2415576 2398604
total kB         17300820 2415444 2398472
total kB         17300820 2415472 2398504
total kB         17300820 2415628 2398660
total kB         17300820 2416008 2399040
total kB         17300820 2416472 2399504
total kB         17300820 2416364 2399396
total kB         17300820 2416368 2399400
total kB         17300820 2416500 2399528
total kB         17300820 2416508 2399536
total kB         17300820 2416408 2399436
total kB         17300820 2416388 2399416
total kB         17300820 2416464 2399492
total kB         17300820 2416476 2399504
total kB         17300820 2416548 2399576
total kB         17300820 2416508 2399540
total kB         17300820 2416616 2399648
total kB         17300820 2416748 2399780
total kB         17300820 2416752 2399780
total kB         17300820 2416720 2399748
total kB         17300820 2416660 2399692
total kB         17300820 2416684 2399712
total kB         17300820 2416716 2399744
total kB         17300820 2416708 2399736
total kB         17300820 2416596 2399628
total kB         17300820 2416604 2399636
total kB         17300820 2416556 2399588
total kB         17300820 2416616 2399648
total kB         17300820 2416616 2399644
total kB         17300820 2416616 2399648
total kB         17300820 2416488 2399520
total kB         17300820 2416492 2399520
total kB         17300820 2416660 2399692
total kB         17300820 2416660 2399692
total kB         17300820 2416724 2399752
total kB         17300820 2416448 2399476
total kB         17300820 2416432 2399460
total kB         17300820 2416568 2399600
total kB         17300820 2416508 2399536
total kB         17300820 2416512 2399544
total kB         17300820 2416516 2399548
total kB         17300820 2416552 2399580
total kB         17300820 2416536 2399564
total kB         17300820 2416508 2399536
total kB         17300820 2416508 2399536
total kB         17300820 2416508 2399536
total kB         17300820 2416568 2399596
total kB         17300820 2416828 2399856
total kB         17300820 2416760 2399788
total kB         17300820 2416788 2399816
total kB         17300820 2416788 2399816
total kB         17300820 2416788 2399816
total kB         17300820 2416740 2399768
total kB         17300820 2416744 2399772
total kB         17300820 2416544 2399572
total kB         17300820 2416600 2399632
total kB         17300820 2416980 2400008
total kB         17300820 2417048 2400076
total kB         17300820 2417052 2400080
total kB         17300820 2417124 2400156
total kB         17300820 2417212 2400244
total kB         17300820 2417180 2400212
total kB         17300820 2418020 2401044
total kB         17300820 2418352 2401384
total kB         17300820 2418320 2401352
total kB         17300820 2418320 2401352
total kB         17300820 2418236 2401264
total kB         17300820 2418048 2401080
total kB         17300820 2418048 2401080
total kB         17300820 2418040 2401068
total kB         17300820 2418012 2401044
total kB         17300820 2417964 2400996
total kB         17300820 2417908 2400940
total kB         17300820 2418112 2401140
total kB         17300820 2418128 2401160
total kB         17300820 2417784 2400816
total kB         17300820 2417904 2400932
total kB         17300820 2417836 2400864
total kB         17300820 2418008 2401040
total kB         17300820 2417992 2401020
total kB         17300820 2418108 2401140
total kB         17300820 2418140 2401172
total kB         17300820 2418140 2401172
total kB         17300820 2418152 2401184
total kB         17300820 2418312 2401344
total kB         17300820 2418404 2401436
total kB         17300820 2418332 2401360
total kB         17300820 2418364 2401392
total kB         17300820 2418512 2401540
total kB         17300820 2418396 2401424
total kB         17300820 2418504 2401536
total kB         17300820 2418548 2401580
total kB         17300820 2418352 2401384
total kB         17300820 2418300 2401328
total kB         17300820 2418308 2401336
total kB         17300820 2418480 2401512
total kB         17300820 2418616 2401644
total kB         17300820 2418508 2401540
total kB         17300820 2418576 2401608
total kB         17300820 2418444 2401472
total kB         17300820 2418656 2401684
total kB         17300820 2418612 2401640
total kB         17300820 2418568 2401596
total kB         17300820 2418784 2401812
total kB         17300820 2418808 2401836
total kB         17300820 2418760 2401788
total kB         17300820 2419028 2402056
total kB         17300820 2418884 2401912
total kB         17300820 2418896 2401924
total kB         17300820 2418808 2401832
total kB         17300820 2418808 2401836
total kB         17300820 2418808 2401840
total kB         17300820 2418972 2402004
total kB         17300820 2419100 2402128
total kB         17300820 2419164 2402192
total kB         17300820 2419080 2402108
total kB         17300820 2418988 2402020
total kB         17300820 2418808 2401840
total kB         17300820 2418972 2402004
total kB         17300820 2419152 2402184
total kB         17300820 2419728 2402756
total kB         17300820 2419600 2402628
total kB         17300820 2419884 2402912
total kB         17300820 2420020 2403048
total kB         17300820 2420464 2403496
total kB         17300820 2420520 2403552
total kB         17300820 2420520 2403548
total kB         17300820 2420552 2403580
total kB         17300820 2420568 2403596
total kB         17300820 2420528 2403556
total kB         17300820 2420552 2403580
total kB         17300820 2420552 2403580
total kB         17300820 2420504 2403532
total kB         17300820 2420444 2403472
total kB         17300820 2420484 2403512
total kB         17300820 2420656 2403688
total kB         17300820 2420448 2403476
total kB         17300820 2420352 2403384
total kB         17300820 2420368 2403400
total kB         17300820 2420360 2403392
total kB         17300820 2420404 2403432
total kB         17300820 2420436 2403464
total kB         17300820 2420356 2403384
total kB         17300820 2420248 2403276
total kB         17300820 2420388 2403416
total kB         17300820 2420284 2403316
total kB         17300820 2420212 2403240
total kB         17300820 2420216 2403244
total kB         17300820 2420340 2403368
total kB         17300820 2420228 2403260
total kB         17300820 2420144 2403172
total kB         17300820 2420164 2403192
total kB         17300820 2420328 2403356
total kB         17300820 2420360 2403388
total kB         17300820 2420448 2403476
total kB         17300820 2420484 2403512
total kB         17300820 2420744 2403768
total kB         17300820 2420664 2403692
total kB         17300820 2420860 2403888
total kB         17300820 2420816 2403848
total kB         17300820 2420764 2403792
total kB         17300820 2420800 2403832
total kB         17300820 2420740 2403772
total kB         17300820 2420560 2403588
total kB         17300820 2420468 2403496
total kB         17300820 2420600 2403632
total kB         17300820 2420528 2403560
total kB         17300820 2420408 2403440
total kB         17300820 2420392 2403420
total kB         17300820 2420396 2403428
total kB         17300820 2420332 2403364
total kB         17300820 2420384 2403412
total kB         17300820 2420456 2403484
total kB         17300820 2420408 2403436
total kB         17300820 2420364 2403392
total kB         17300820 2420412 2403440
total kB         17300820 2420488 2403520
total kB         17300820 2421056 2404084
total kB         17300820 2421856 2404884
total kB         17300820 2422160 2405192
total kB         17300820 2422316 2405348
total kB         17300820 2422276 2405304
total kB         17300820 2422276 2405304
total kB         17300820 2422276 2405308
total kB         17300820 2422144 2405172
total kB         17300820 2421952 2404980
total kB         17300820 2422080 2405112
total kB         17300820 2422056 2405088
total kB         17300820 2421968 2405000
total kB         17300820 2421792 2404824
total kB         17300820 2421776 2404808
total kB         17300820 2421776 2404808
total kB         17300820 2421912 2404944
total kB         17300820 2421912 2404944
total kB         17300820 2421816 2404844
total kB         17300820 2421816 2404844
total kB         17300820 2421816 2404848
total kB         17300820 2421836 2404864
total kB         17300820 2421708 2404736
total kB         17300820 2421832 2404864
total kB         17300820 2421852 2404884
total kB         17300820 2421776 2404804
total kB         17300820 2421776 2404804
total kB         17300820 2421820 2404848
total kB         17300820 2421748 2404780
total kB         17300820 2421900 2404932
total kB         17300820 2421868 2404900
total kB         17300820 2421944 2404968
total kB         17300820 2421980 2405008
total kB         17300820 2421992 2405020
total kB         17300820 2421936 2404964
total kB         17300820 2421772 2404800
total kB         17300820 2421824 2404852
total kB         17300820 2421768 2404800
total kB         17300820 2421708 2404736
total kB         17300820 2422416 2405444
total kB         17300820 2422392 2405420
total kB         17300820 2422464 2405492
total kB         17300820 2422360 2405392
total kB         17300820 2423144 2406176
total kB         17300820 2423244 2406276
total kB         17300820 2423472 2406500
total kB         17300820 2423376 2406404
total kB         17300820 2423228 2406256
total kB         17300820 2423228 2406256
total kB         17300820 2423248 2406276
total kB         17300820 2423248 2406276
total kB         17300820 2423408 2406440
total kB         17300820 2423440 2406468
total kB         17300820 2423312 2406340
total kB         17300820 2423452 2406480
total kB         17300820 2423332 2406360
total kB         17300820 2423340 2406372
total kB         17300820 2423296 2406328
total kB         17300820 2423356 2406384
total kB         17300820 2423376 2406408
total kB         17300820 2423428 2406460
total kB         17300820 2423232 2406264
total kB         17300820 2423228 2406260
total kB         17300820 2423344 2406376
total kB         17300820 2423344 2406376
total kB         17300820 2423352 2406384
total kB         17300820 2423472 2406504
total kB         17300820 2423560 2406592
total kB         17300820 2423308 2406336
total kB         17300820 2423360 2406388
total kB         17300820 2423356 2406384
total kB         17300820 2423344 2406372
total kB         17300820 2423356 2406384
total kB         17300820 2423360 2406388
total kB         17300820 2423372 2406400
total kB         17300820 2423376 2406404
total kB         17300820 2423376 2406404
total kB         17300820 2423252 2406284
total kB         17300820 2423256 2406284
total kB         17300820 2423032 2406060
total kB         17300820 2423048 2406076
total kB         17300820 2423136 2406164
total kB         17300820 2423244 2406272
total kB         17300820 2423044 2406072
total kB         17300820 2423048 2406076
total kB         17300820 2423088 2406116
total kB         17300820 2423164 2406196
total kB         17300820 2423040 2406072
total kB         17300820 2423044 2406076
total kB         17300820 2422988 2406020
total kB         17300820 2423196 2406228
total kB         17300820 2423256 2406288
total kB         17300820 2423232 2406260
total kB         17300820 2423052 2406080
total kB         17300820 2423048 2406076
total kB         17300820 2423048 2406080
total kB         17300820 2423216 2406248
total kB         17300820 2423224 2406256
total kB         17300820 2423292 2406324
total kB         17300820 2423320 2406348
total kB         17300820 2423332 2406360
total kB         17300820 2423332 2406360
total kB         17300820 2423348 2406376
total kB         17300820 2423268 2406296
total kB         17300820 2423492 2406520
total kB         17300820 2423492 2406520
total kB         17300820 2423644 2406672
total kB         17300820 2423720 2406748
total kB         17300820 2423752 2406780
total kB         17300820 2423772 2406804
total kB         17300820 2423712 2406744
total kB         17300820 2423892 2406924
total kB         17300820 2423944 2406972
total kB         17300820 2423944 2406972
total kB         17300820 2423924 2406956
total kB         17300820 2423668 2406696
total kB         17300820 2423760 2406788
total kB         17300820 2423884 2406912
total kB         17300820 2423920 2406948
total kB         17300820 2424476 2407504
total kB         17300820 2425628 2408656
total kB         17300820 2424996 2408024
total kB         17300820 2425144 2408172
total kB         17300820 2424956 2407984
total kB         17300820 2424760 2407792
total kB         17300820 2424796 2407824
total kB         17300820 2424964 2407992
total kB         17300820 2424736 2407764
total kB         17300820 2424508 2407540
total kB         17300820 2424676 2407704
total kB         17300820 2424680 2407708
total kB         17300820 2424596 2407624
total kB         17300820 2424548 2407576
total kB         17300820 2424552 2407580
total kB         17300820 2424628 2407656
total kB         17300820 2425600 2408628
total kB         17300820 2425976 2409004
total kB         17300820 2427484 2410512
total kB         17300820 2427496 2410524
total kB         17300820 2429244 2412272
total kB         17300820 2429232 2412264
total kB         17300820 2429344 2412376
total kB         17300820 2429476 2412508
total kB         17300820 2429664 2412692
total kB         17300820 2429612 2412640
total kB         17300820 2429576 2412608
total kB         17300820 2429580 2412608
total kB         17300820 2429452 2412484
total kB         17300820 2429292 2412324
total kB         17300820 2429292 2412320
total kB         17300820 2429344 2412372
total kB         17300820 2429292 2412320
total kB         17300820 2429168 2412200
total kB         17300820 2429252 2412280
total kB         17300820 2429160 2412188
total kB         17300820 2429160 2412188
total kB         17300820 2429308 2412336
total kB         17300820 2429440 2412468
total kB         17300820 2429448 2412476
total kB         17300820 2429456 2412484
total kB         17300820 2429420 2412448
total kB         17300820 2429304 2412332
total kB         17300820 2429312 2412340
total kB         17300820 2429180 2412208
total kB         17300820 2429212 2412240
total kB         17300820 2429260 2412288
total kB         17300820 2429400 2412428
total kB         17300820 2429396 2412424
total kB         17300820 2429460 2412488
total kB         17300820 2429328 2412356
total kB         17300820 2429300 2412328
total kB         17300820 2429328 2412356
total kB         17300820 2429356 2412384
total kB         17300820 2429300 2412328
total kB         17300820 2429300 2412328
total kB         17300820 2429304 2412332
total kB         17300820 2429192 2412220
total kB         17300820 2429212 2412240
total kB         17300820 2428976 2412004
total kB         17300820 2428872 2411904
total kB         17300820 2428976 2412008
total kB         17300820 2429148 2412180
total kB         17300820 2429184 2412212
total kB         17300820 2428832 2411860
total kB         17300820 2429020 2412048
total kB         17300820 2428912 2411940
total kB         17300820 2428788 2411820
total kB         17300820 2428984 2412016
total kB         17300820 2428868 2411900
total kB         17300820 2428836 2411864
total kB         17300820 2428676 2411704
total kB         17300820 2428808 2411840
total kB         17300820 2428928 2411956
total kB         17300820 2428824 2411852
total kB         17300820 2428652 2411680
total kB         17300820 2428688 2411716
total kB         17300820 2428800 2411832
total kB         17300820 2428808 2411840
total kB         17300820 2428812 2411844
total kB         17300820 2428764 2411792
total kB         17300820 2428920 2411948
total kB         17300820 2429068 2412096
total kB         17300820 2429024 2412052
total kB         17300820 2428884 2411912
total kB         17300820 2428856 2411884
total kB         17300820 2428856 2411884
total kB         17300820 2428840 2411868
total kB         17300820 2428916 2411944
total kB         17300820 2428884 2411912
total kB         17300820 2428924 2411952
total kB         17300820 2428968 2411996
total kB         17300820 2428728 2411756
total kB         17300820 2428680 2411708
total kB         17300820 2428816 2411844
total kB         17300820 2428744 2411776
total kB         17300820 2428916 2411944
total kB         17300820 2428712 2411740
total kB         17300820 2428772 2411800
total kB         17300820 2428804 2411832
total kB         17300820 2428832 2411864
total kB         17300820 2428968 2412000
total kB         17300820 2428908 2411940
total kB         17300820 2428852 2411880
total kB         17300820 2428868 2411896
total kB         17300820 2428696 2411724
total kB         17300820 2428656 2411668
total kB         17300820 2428672 2411700
total kB         17300820 2428680 2411708
total kB         17300820 2428864 2411892
total kB         17300820 2428836 2411864
total kB         17300820 2428836 2411864
total kB         17300820 2428836 2411864
total kB         17300820 2428788 2411816
total kB         17300820 2428812 2411844
total kB         17300820 2428784 2411816
total kB         17300820 2428752 2411784
total kB         17300820 2428652 2411680
total kB         17300820 2428620 2411648
total kB         17300820 2428644 2411672
total kB         17300820 2428684 2411712
total kB         17300820 2428888 2411916
total kB         17300820 2428888 2411920
total kB         17300820 2428888 2411916
total kB         17300820 2428888 2411916
total kB         17300820 2428888 2411916
total kB         17300820 2428916 2411944
total kB         17300820 2428928 2411956
total kB         17300820 2428776 2411804
total kB         17300820 2428828 2411856
total kB         17300820 2428780 2411808
total kB         17300820 2428816 2411844
total kB         17300820 2428816 2411844
total kB         17300820 2428816 2411844
total kB         17300820 2428816 2411844
total kB         17300820 2428860 2411888
total kB         17300820 2428964 2411992
total kB         17300820 2428960 2411988
total kB         17300820 2428948 2411976
total kB         17300820 2428900 2411928
total kB         17300820 2428892 2411920
total kB         17300820 2428852 2411880
