1573,50,250
1574,100,500
1575,150,750
1576,75,375
1579,125,625
1580,50,250
1581,50,250
1586,25,125
1587,250,1250
1588,225,1125
1589,325,1625
1590,175,875
1591,25,125
1592,25,125
1594,50,250
1595,50,250
1596,125,625
1597,25,125
1598,75,375
1599,150,750
1600,75,375
1601,50,250
1633,175,875
1634,100,500
1635,50,250
1636,50,250
1637,175,875
1638,100,500
1639,425,2125
1640,325,1625
1641,125,625
1642,350,1750
1643,100,500
1644,50,250
1645,125,625
1646,25,125
1647,75,375
1648,75,375
1650,50,250
1651,25,125
1654,25,125
1674,175,875
1675,25,125
1676,75,375
1678,50,250
1679,50,250
1680,100,500
1683,25,125
1684,25,125
1690,25,125
1701,25,125
1703,75,375
1704,175,875
1705,50,250
1719,75,375
1720,50,250
1721,25,125
1722,50,250
1723,25,125
1725,50,250
1728,200,1000
1729,75,375
1730,75,375
1731,75,375
1732,25,125
1733,100,500
1734,75,375
1735,50,250
1743,50,250
1744,50,250
1745,25,125
1746,75,375
1748,25,125
1749,50,250
1752,200,1000
1753,200,1000
1754,100,500
1755,75,375
1756,50,250
1757,75,375
1758,25,125
1759,150,750
1760,75,375
1761,50,250
1762,125,625
1763,50,250
1767,50,250
1768,350,1750
1769,525,2625
1770,225,1125
1771,750,3750
1772,150,750
1774,150,750
1775,175,875
1776,350,1750
1777,875,4375
1778,500,2500
1779,525,2625
1780,650,3250
1781,775,3875
1782,500,2500
1783,250,1250
1784,25,125
1788,50,250
1789,75,375
1790,25,125
1791,25,125
1792,200,1000
1795,25,125
1796,100,500
1797,200,1000
1798,75,375
1799,25,125
1800,50,250
1801,225,1125
1802,50,250
1803,125,625
1804,200,1000
1805,175,875
1806,175,875
1807,225,1125
1809,75,375
1811,25,125
1812,25,125
1813,25,125
1814,125,625
1815,75,375
1816,100,500
1817,50,250
1818,100,500
1819,200,1000
1820,25,125
1822,75,375
1823,100,500
1824,50,250
1825,125,625
1826,75,375
1827,100,500
1828,50,250
1830,25,125
1835,50,250
1836,100,500
1837,100,500
1838,50,250
1839,25,125
1842,50,250
1843,25,125
1844,75,375
1845,125,625
1846,50,250
1847,200,1000
1848,250,1250
1849,125,625
1850,75,375
1851,75,375
1852,25,125
1854,25,125
1855,25,125
1862,125,625
1863,75,375
1864,100,500
1865,125,625
1866,150,750
1867,125,625
1868,175,875
1869,75,375
1870,150,750
1871,125,625
1872,125,625
1873,75,375
1874,100,500
1875,50,250
1876,75,375
1877,50,250
1879,150,750
1880,150,750
1881,100,500
1882,125,625
1883,100,500
1884,50,250
1885,25,125
1886,100,500
1887,150,750
1888,175,875
1889,150,750
1890,375,1875
1891,75,375
1892,100,500
1893,75,375
1894,275,1375
1895,350,1750
1896,175,875
1897,175,875
1898,50,250
1899,25,125
1902,50,250
1903,25,125
1905,50,250
1906,225,1125
1907,100,500
1908,125,625
1909,100,500
1910,25,125
1911,25,125
1912,25,125
1913,250,1250
1914,150,750
1915,175,875
1916,125,625
1917,275,1375
1918,325,1625
1919,250,1250
1920,325,1625
1922,25,125
1923,350,1750
1924,75,375
1925,100,500
1926,25,125
1927,200,1000
1928,500,2500
1929,200,1000
1930,25,125
1931,25,125
1934,175,875
1935,475,2375
1936,25,125
1940,150,750
1941,125,625
1942,50,250
1943,50,250
1944,25,125
1946,75,375
1947,225,1125
1948,300,1500
1949,25,125
1950,150,750
1951,50,250
1953,50,250
1954,25,125
1955,25,125
1960,25,125
1961,50,250
1967,25,125
1969,25,125
1970,125,625
1971,75,375
1972,100,500
1973,50,250
1978,125,625
1979,50,250
1980,100,500
1982,25,125
1983,150,750
1984,50,250
1985,25,125
1986,75,375
1995,75,375
1996,25,125
1997,275,1375
1998,150,750
2000,25,125
2007,100,500
2008,50,250
2009,25,125
2010,125,625
2011,100,500
2012,125,625
2013,25,125
2014,75,375
2016,25,125
2017,25,125
2018,50,250
2019,25,125
2023,50,250
2025,250,1250
2026,300,1500
2027,75,375
2028,75,375
2029,75,375
2030,175,875
2031,250,1250
2032,225,1125
2033,200,1000
2034,100,500
2035,200,1000
2036,375,1875
2037,250,1250
2038,225,1125
2039,325,1625
2040,75,375
2041,100,500
2042,100,500
2043,125,625
2044,125,625
2045,75,375
2046,200,1000
2047,125,625
2048,175,875
2049,125,625
2050,75,375
2052,125,625
2053,75,375
2054,200,1000
2055,75,375
2056,50,250
2057,100,500
2058,50,250
2059,50,250
2060,175,875
2061,150,750
2062,50,250
2063,75,375
2064,75,375
2065,75,375
2066,100,500
2067,75,375
2068,200,1000
2070,175,875
2071,125,625
2072,175,875
2073,200,1000
2074,175,875
2076,150,750
2077,375,1875
2078,150,750
2079,100,500
2080,125,625
2081,50,250
2082,100,500
2083,175,875
2084,175,875
2085,175,875
2086,25,125
2087,100,500
2088,25,125
2089,250,1250
2090,50,250
2091,75,375
2092,75,375
2093,175,875
2094,150,750
2095,100,500
2096,275,1375
2097,250,1250
2098,75,375
2099,125,625
2100,275,1375
2101,275,1375
2102,325,1625
2103,200,1000
2104,100,500
2105,225,1125
2106,325,1625
2107,125,625
2108,200,1000
2109,450,2250
2110,175,875
2111,725,3625
2112,625,3125
2113,725,3625
2114,450,2250
2115,25,125
2116,275,1375
2117,975,4875
2118,600,3000
2119,325,1625
2120,275,1375
2121,225,1125
2122,225,1125
2123,175,875
2124,100,500
2125,150,750
2126,175,875
2127,75,375
2128,250,1250
2129,300,1500
2130,275,1375
2131,350,1750
2132,275,1375
2133,450,2250
2134,350,1750
2135,575,2875
2136,625,3125
2137,450,2250
2138,800,4000
2139,300,1500
2140,350,1750
2141,150,750
2142,125,625
2143,450,2250
2144,475,2375
2145,75,375
2146,225,1125
2147,300,1500
2148,300,1500
2149,375,1875
2150,150,750
2151,200,1000
2152,125,625
2153,225,1125
2154,425,2125
2155,400,2000
2156,500,2500
2157,350,1750
2158,325,1625
2159,525,2625
2160,325,1625
2161,225,1125
2162,150,750
2163,350,1750
2164,275,1375
2165,225,1125
2166,100,500
2167,450,2250
2168,525,2625
2169,250,1250
2170,450,2250
2171,75,375
2172,125,625
2173,350,1750
2174,375,1875
2175,175,875
2176,100,500
2177,400,2000
2178,400,2000
2179,450,2250
2180,300,1500
2181,275,1375
2182,475,2375
2183,525,2625
2184,300,1500
2185,100,500
2186,75,375
2187,175,875
2188,275,1375
2189,200,1000
2190,100,500
2191,125,625
2192,150,750
2193,75,375
2194,525,2625
2195,575,2875
2196,600,3000
2197,675,3375
2198,525,2625
2199,75,375
2201,300,1500
2202,350,1750
2203,300,1500
2204,675,3375
2205,775,3875
2206,700,3500
2207,550,2750
2208,150,750
2209,275,1375
2210,375,1875
2211,125,625
2212,150,750
2213,450,2250
2214,225,1125
2215,200,1000
2216,575,2875
2217,125,625
2218,100,500
2219,100,500
2220,575,2875
2221,325,1625
2222,425,2125
2223,375,1875
2224,500,2500
2225,225,1125
2226,125,625
2227,300,1500
2228,200,1000
2229,75,375
2230,100,500
2231,75,375
2232,75,375
2233,300,1500
2234,175,875
2235,100,500
2236,275,1375
2237,25,125
2239,150,750
2240,25,125
2241,75,375
2242,225,1125
2243,125,625
2244,150,750
2245,75,375
2246,75,375
2247,125,625
2248,50,250
2249,75,375
2250,50,250
2252,50,250
2253,100,500
2254,25,125
2255,150,750
2256,125,625
2257,50,250
2259,275,1375
2260,175,875
2261,25,125
2263,50,250
2264,100,500
2265,350,1750
2266,25,125
2269,25,125
2271,50,250
2272,75,375
2273,100,500
2274,125,625
2275,50,250
2276,25,125
2277,25,125
2280,50,250
2288,25,125
2289,125,625
2294,100,500
2296,25,125
2301,25,125
2302,250,1250
2303,200,1000
2304,25,125
2306,25,125
2320,50,250
2321,150,750
2322,125,625
2324,25,125
2327,350,1750
2342,75,375
2343,75,375
2344,150,750
2345,150,750
2348,125,625
2357,25,125
2358,175,875
2359,50,250
2366,200,1000
2367,25,125
2368,25,125
2369,150,750
2370,25,125
2374,75,375
2375,200,1000
2376,150,750
2377,100,500
2378,50,250
2379,50,250
2380,325,1625
2381,175,875
2382,25,125
2383,25,125
2384,25,125
2385,75,375
2386,200,1000
2387,300,1500
2388,250,1250
2393,325,1625
2394,75,375
2395,25,125
2396,125,625
2397,100,500
2398,125,625
2399,50,250
2403,25,125
2404,75,375
2405,50,250
2409,150,750
2410,25,125
2411,75,375
2413,25,125
2414,175,875
2415,25,125
2416,100,500
2417,50,250
2418,25,125
2419,200,1000
2420,50,250
2421,75,375
2424,100,500
2425,375,1875
2426,200,1000
2427,175,875
2428,225,1125
2429,400,2000
2430,200,1000
2431,275,1375
2432,50,250
2433,75,375
2434,25,125
2435,25,125
2436,150,750
2437,75,375
2438,25,125
2439,175,875
2440,200,1000
2441,125,625
2442,125,625
2443,125,625
2444,25,125
2445,175,875
2446,100,500
2447,50,250
2450,25,125
2451,75,375
2452,350,1750
2453,250,1250
2454,150,750
2455,25,125
2456,100,500
2457,275,1375
2458,350,1750
2459,250,1250
2460,100,500
2461,75,375
2462,75,375
2463,175,875
2464,50,250
2465,150,750
2466,25,125
2467,175,875
2468,50,250
2470,25,125
2471,75,375
2472,100,500
2473,50,250
2474,25,125
2475,25,125
2476,25,125
2478,25,125
2479,75,375
2480,25,125
2481,50,250
2482,75,375
2483,50,250
2484,100,500
2485,25,125
2486,50,250
2487,75,375
2488,350,1750
2489,200,1000
2490,150,750
2491,250,1250
2492,125,625
2493,125,625
2494,250,1250
2495,200,1000
2496,150,750
2497,150,750
2498,125,625
2499,100,500
2500,150,750
2501,300,1500
2502,50,250
2503,250,1250
2504,50,250
2505,25,125
2506,450,2250
2507,325,1625
2508,350,1750
2509,250,1250
2510,150,750
2511,50,250
2512,75,375
2513,100,500
2514,250,1250
2515,200,1000
2516,100,500
2517,125,625
2518,225,1125
2519,175,875
2520,175,875
2521,100,500
2522,75,375
2523,50,250
2524,200,1000
2527,250,1250
2528,175,875
2529,225,1125
2530,275,1375
2531,350,1750
2532,75,375
2533,50,250
2534,75,375
2535,75,375
2536,100,500
2537,150,750
2538,100,500
2540,25,125
2541,100,500
2542,50,250
2543,275,1375
2544,150,750
2545,50,250
2546,325,1625
2547,175,875
2548,375,1875
2549,300,1500
2550,375,1875
2551,275,1375
2552,275,1375
2553,200,1000
2554,200,1000
2555,75,375
2556,125,625
2557,100,500
2558,50,250
2559,25,125
2560,25,125
2561,25,125
2562,100,500
2563,50,250
2564,100,500
2565,200,1000
2566,125,625
2567,100,500
2568,25,125
2570,150,750
2571,150,750
2574,50,250
2575,75,375
2576,50,250
2577,100,500
2578,150,750
2579,100,500
2580,150,750
2581,200,1000
2583,250,1250
2584,500,2500
2585,400,2000
2587,50,250
2597,25,125
2598,25,125
2599,50,250
2607,250,1250
2608,450,2250
2609,125,625
2610,250,1250
2611,25,125
2612,250,1250
2614,100,500
2615,275,1375
2616,75,375
2617,225,1125
2618,150,750
2619,50,250
2621,150,750
2622,350,1750
2626,25,125
2634,200,1000
2635,150,750
2636,50,250
2638,50,250
2641,50,250
2661,25,125
2664,25,125
2665,100,500
2667,50,250
2668,75,375
2669,25,125
2670,75,375
2676,100,500
2677,125,625
2678,25,125
2679,50,250
2680,25,125
2681,25,125
2682,75,375
2683,25,125
2684,275,1375
2685,50,250
2686,25,125
2687,25,125
2688,175,875
2689,150,750
2690,150,750
2692,50,250
2693,300,1500
2695,50,250
2700,175,875
2701,225,1125
2702,100,500
2703,50,250
2704,125,625
2705,375,1875
2706,50,250
2707,50,250
2708,125,625
2709,125,625
2710,100,500
2711,50,250
2720,25,125
2721,100,500
2722,225,1125
2723,125,625
2724,25,125
2725,50,250
2726,300,1500
2727,275,1375
2728,50,250
2729,275,1375
2730,50,250
2731,275,1375
2732,725,3625
2733,450,2250
2734,300,1500
2735,350,1750
2736,225,1125
2737,225,1125
2738,250,1250
2739,125,625
2740,75,375
2741,50,250
2744,75,375
2745,75,375
2746,75,375
2747,25,125
2748,100,500
2749,200,1000
2750,250,1250
2751,75,375
2752,50,250
2753,350,1750
2754,275,1375
2755,225,1125
2756,250,1250
2757,250,1250
2758,350,1750
2759,225,1125
2760,150,750
2761,175,875
2762,150,750
2763,125,625
2764,50,250
2771,50,250
2774,25,125
2778,25,125
2779,25,125
2780,25,125
2781,50,250
2782,25,125
2785,175,875
2786,75,375
2787,50,250
2811,25,125
2812,50,250
2813,100,500
2814,25,125
2815,150,750
2816,50,250
2817,150,750
2818,75,375
2839,25,125
2842,125,625
2843,50,250
2844,75,375
2848,75,375
2849,50,250
2850,50,250
2873,100,500
2874,75,375
2875,25,125
2877,25,125
2901,75,375
2902,125,625
2903,75,375
2904,150,750
2905,200,1000
2906,300,1500
2907,75,375
2908,125,625
2909,50,250
2910,125,625
2911,125,625
2912,50,250
2914,25,125
2915,25,125
2918,100,500
2919,150,750
2920,150,750
2921,50,250
2923,50,250
2924,300,1500
2925,100,500
2926,75,375
2927,100,500
2928,375,1875
2929,400,2000
2930,275,1375
2931,100,500
2932,125,625
2933,325,1625
2934,25,125
2936,25,125
2937,25,125
2938,125,625
2939,150,750
2940,250,1250
2941,175,875
2942,100,500
2943,25,125
2944,100,500
2945,125,625
2946,25,125
2947,125,625
2948,100,500
2949,175,875
2950,25,125
2951,50,250
2952,375,1875
