"# time","value"
"1890","21.6"
"1895","20.2"
"1900","20.2"
"1905","20.6"
"1910","17.6"
"1915","18.4"
"1920","18.2"
"1925","19.0"
"1930","18.6"
"1935","19.0"
"1940","17.8"
"1945","18.8"
"1950","16.8"
"1955","18.6"
"1960","20.6"
"1965","20.4"
"1970","17.2"
"1975","17.4"
"1980","16.2"
"1985","20.4"
"1990","20.4"
"1995","19.4"
"2000","20.8"
"2005","20.6"
"2010","20.2"
"2015","24.0"
"2020","25.6"
"2025","25.2"
"2030","21.6"
"2035","19.8"
"2040","19.0"
"2045","23.4"
"2050","23.8"
"2055","22.0"
"2060","18.6"
"2065","22.4"
"2070","20.6"
"2075","22.6"
"2080","19.6"
"2085","20.4"
"2090","22.2"
"2095","23.8"
"2100","23.0"
"2105","17.6"
"2110","20.6"
"2115","22.0"
"2120","20.4"
"2125","23.6"
"2130","26.0"
"2135","24.2"
"2140","23.6"
"2145","20.6"
"2150","16.8"
"2155","18.8"
"2160","24.0"
"2165","23.2"
"2170","21.2"
"2175","24.0"
"2180","21.4"
"2185","25.6"
"2190","20.6"
"2195","19.6"
"2200","18.6"
"2205","19.8"
"2210","22.0"
"2215","24.6"
"2220","25.4"
"2225","24.2"
"2230","21.0"
"2235","21.8"
"2240","22.0"
"2245","18.8"
"2250","18.4"
"2255","19.0"
"2260","19.4"
"2265","18.8"
"2270","19.0"
"2275","18.4"
"2280","18.0"
"2285","18.0"
"2290","17.6"
"2295","20.2"
"2300","21.0"
"2305","19.4"
"2310","18.4"
"2315","20.8"
"2320","18.0"
"2325","18.0"
"2330","19.8"
"2335","17.4"
"2340","19.6"
"2345","21.6"
"2350","20.6"
"2355","21.0"
"2360","23.4"
"2365","23.2"
"2370","22.4"
"2375","23.8"
"2380","20.8"
"2385","24.0"
"2390","20.8"
"2395","21.6"
"2400","20.4"
"2405","23.2"
"2410","22.2"
"2415","15.8"
"2420","19.6"
"2425","20.2"
"2430","17.2"
"2435","12.6"
"2440","22.0"
"2445","24.0"
"2450","22.8"
"2455","18.6"
"2460","18.8"
"2465","18.4"
"2470","20.0"
"2475","19.4"
"2480","21.0"
"2485","21.2"
"2490","17.6"
"2495","19.8"
"2500","16.2"
"2505","17.0"
"2510","18.6"
"2515","18.4"
"2520","19.2"
"2525","18.8"
"2530","23.2"
"2535","17.8"
"2540","20.2"
"2545","19.8"
"2550","17.8"
"2555","19.2"
"2560","18.4"
"2565","19.6"
"2570","17.6"
"2575","18.8"
"2580","17.6"
"2585","18.4"
"2590","17.8"
"2595","18.2"
"2600","15.6"
"2605","20.8"
"2610","21.8"
"2615","21.8"
"2620","21.0"
"2625","24.2"
"2630","22.6"
"2635","23.8"
"2640","22.6"
"2645","22.4"
"2650","26.4"
"2655","19.8"
"2660","18.4"
"2666","19.6"
"2671","18.8"
"2676","18.4"
"2681","21.0"
"2686","18.0"
"2691","18.6"
"2696","20.6"
"2701","19.8"
"2706","22.2"
"2711","25.2"
"2716","17.8"
"2721","20.0"
"2726","18.4"
"2731","19.6"
"2736","18.0"
"2741","21.4"
"2746","20.6"
"2751","21.2"
"2756","22.8"
"2761","21.2"
"2766","21.2"
"2771","22.6"
"2776","21.6"
"2781","19.8"
"2786","20.4"
"2791","20.8"
"2796","20.2"
"2801","19.2"
"2806","21.4"
"2811","18.2"
"2816","20.6"
"2821","18.8"
"2826","19.0"
"2831","21.6"
"2836","22.8"
"2841","24.0"
"2846","23.0"
"2851","19.6"
"2856","19.8"
"2861","19.0"
"2866","22.0"
"2871","20.4"
"2876","21.2"
"2881","18.4"
"2886","21.4"
"2891","20.0"
"2896","22.6"
"2901","20.0"
"2906","20.6"
"2911","20.2"
"2916","23.0"
"2921","19.6"
"2926","20.2"
"2931","18.0"
"2936","23.4"
"2941","19.0"
"2946","18.4"
"2951","21.0"
"2956","21.0"
"2961","19.4"
"2966","19.0"
"2971","20.4"
"2976","24.6"
"2981","23.0"
"2986","18.0"
"2991","23.2"
"2996","22.4"
"3001","23.0"
"3006","24.0"
"3011","22.4"
"3016","17.8"
"3021","19.8"
"3026","18.4"
"3031","18.0"
"3036","18.6"
"3041","20.0"
"3046","18.4"
"3051","21.6"
"3056","20.2"
"3061","20.0"
"3066","19.0"
"3071","18.8"
"3076","19.2"
"3081","20.4"
"3086","17.8"
"3091","19.8"
"3096","17.8"
"3101","20.4"
"3106","19.8"
"3111","19.2"
"3116","20.6"
"3121","18.0"
"3126","18.2"
"3131","18.0"
"3136","20.0"
"3141","24.0"
"3146","23.4"
"3151","24.0"
"3156","23.2"
"3161","20.2"
"3166","18.2"
"3171","15.6"
"3176","19.0"
"3181","17.4"
"3186","17.0"
"3191","18.8"
"3196","17.8"
"3201","21.8"
"3206","22.2"
"3211","18.0"
"3216","23.2"
"3221","21.6"
"3226","22.6"
"3231","21.0"
"3236","19.0"
"3241","16.8"
"3246","20.8"
"3251","18.2"
"3256","20.2"
"3261","21.6"
"3266","21.2"
"3271","22.2"
"3276","23.6"
"3281","21.6"
"3286","18.2"
"3291","18.8"
"3296","18.0"
"3301","18.2"
"3306","22.0"
"3311","21.4"
"3316","21.2"
"3321","19.4"
"3326","21.6"
"3331","19.0"
"3336","18.8"
"3341","17.6"
"3346","18.6"
"3351","19.6"
"3356","21.8"
"3361","20.2"
"3366","23.4"
"3371","22.4"
"3376","21.8"
"3381","24.4"
"3386","20.0"
"3391","19.4"
"3396","19.6"
"3401","18.8"
"3406","18.8"
"3411","21.8"
"3416","18.4"
"3421","17.8"
"3426","17.4"
"3431","18.4"
"3436","17.2"
"3441","20.8"
"3446","20.6"
"3451","24.0"
"3456","21.2"
"3461","18.8"
"3466","18.2"
"3471","21.2"
"3476","21.8"
"3481","21.2"
"3486","20.0"
"3491","20.4"
"3496","18.8"
"3501","19.6"
"3506","20.4"
"3511","19.6"
"3516","21.0"
"3521","23.8"
"3526","23.0"
"3531","25.0"
"3536","19.4"
"3541","22.0"
"3546","19.8"
"3551","17.2"
"3556","25.2"
"3561","22.6"
"3566","15.6"
"3571","21.8"
"3576","19.0"
"3581","21.8"
"3586","18.6"
"3591","20.2"
"3596","17.8"
"3601","19.2"
"3606","18.8"
"3611","18.6"
"3616","18.6"
"3621","18.2"
"3626","19.6"
"3631","22.6"
"3636","24.4"
"3641","22.2"
"3646","24.4"
"3651","24.0"
"3656","21.2"
"3661","19.6"
"3666","18.0"
"3671","20.4"
"3676","23.8"
"3681","21.2"
"3686","20.2"
"3691","22.6"
"3696","19.6"
"3701","19.4"
"3706","20.8"
"3711","20.6"
"3716","18.8"
"3721","20.8"
"3726","24.0"
"3731","22.0"
"3736","23.0"
"3741","22.8"
"3746","19.6"
"3751","19.0"
"3756","24.0"
"3761","22.0"
"3766","23.4"
"3771","17.8"
"3776","17.2"
"3781","17.0"
"3786","23.4"
"3791","22.8"
"3796","22.0"
"3801","20.0"
"3806","22.2"
"3811","20.4"
"3816","20.8"
"3821","21.8"
"3826","23.8"
"3831","24.4"
"3836","22.6"
"3841","25.6"
"3846","21.6"
"3851","26.2"
"3856","23.4"
"3861","20.0"
"3866","22.0"
"3871","22.8"
"3876","20.2"
"3881","20.2"
"3886","22.2"
"3891","24.0"
"3896","23.0"
"3901","21.0"
"3906","20.4"
"3911","20.2"
"3916","20.4"
"3921","22.0"
"3926","24.0"
"3931","26.0"
"3936","20.0"
"3941","21.0"
"3946","18.0"
"3951","23.6"
"3956","19.6"
"3961","20.4"
"3966","25.2"
"3971","25.2"
"3976","22.2"
"3981","21.0"
"3986","19.4"
"3991","18.2"
"3996","20.4"
"4001","19.6"
"4006","21.4"
"4011","23.4"
"4016","20.4"
"4021","19.8"
"4026","20.0"
"4031","23.6"
"4036","21.4"
"4041","22.4"
"4046","24.8"
"4051","21.8"
"4056","19.4"
"4061","21.4"
"4066","20.6"
"4071","20.0"
"4076","24.4"
"4081","22.2"
"4086","23.2"
"4091","24.0"
"4096","23.6"
"4101","20.6"
"4106","20.6"
"4111","19.8"
"4116","18.4"
"4121","22.0"
"4126","24.0"
"4131","24.0"
"4136","20.4"
"4141","22.2"
"4146","21.2"
"4151","19.0"
"4156","19.2"
"4161","21.6"
"4166","20.8"
"4171","16.4"
"4176","21.8"
"4181","21.6"
"4186","19.6"
"4191","18.2"
"4196","18.4"
