"# time","value"
"1890","17.8"
"1895","18.0"
"1900","16.8"
"1905","15.0"
"1910","16.8"
"1915","16.8"
"1920","15.8"
"1925","15.2"
"1930","13.2"
"1935","15.6"
"1940","13.4"
"1945","17.0"
"1950","13.2"
"1955","14.2"
"1960","14.4"
"1965","16.8"
"1970","15.8"
"1975","15.0"
"1980","14.6"
"1985","13.0"
"1990","14.2"
"1995","14.8"
"2000","15.8"
"2005","13.8"
"2010","15.8"
"2015","16.6"
"2020","16.6"
"2025","15.4"
"2030","15.4"
"2035","16.4"
"2040","17.0"
"2045","17.4"
"2050","15.6"
"2055","16.0"
"2060","17.2"
"2065","17.8"
"2070","17.2"
"2075","17.6"
"2080","17.4"
"2085","17.2"
"2090","17.4"
"2095","16.2"
"2100","18.6"
"2105","17.2"
"2110","16.0"
"2115","17.8"
"2120","20.0"
"2125","14.6"
"2130","18.2"
"2135","14.0"
"2140","16.4"
"2145","15.0"
"2150","15.8"
"2155","15.8"
"2160","14.6"
"2165","17.8"
"2170","15.6"
"2175","15.4"
"2180","14.4"
"2185","15.4"
"2190","14.8"
"2195","16.4"
"2200","16.8"
"2205","17.8"
"2210","14.0"
"2215","15.2"
"2220","16.0"
"2225","15.8"
"2230","14.4"
"2235","16.2"
"2240","19.6"
"2245","17.8"
"2250","18.0"
"2255","18.2"
"2260","15.8"
"2265","16.6"
"2270","18.8"
"2275","19.2"
"2280","17.6"
"2285","15.6"
"2290","18.0"
"2295","14.0"
"2300","16.4"
"2305","15.0"
"2310","19.8"
"2315","17.2"
"2320","15.6"
"2325","14.8"
"2330","15.2"
"2335","14.6"
"2340","13.6"
"2345","19.8"
"2350","20.0"
"2355","21.4"
"2360","18.2"
"2365","21.2"
"2370","17.2"
"2375","18.4"
"2380","20.2"
"2385","17.0"
"2390","18.0"
"2395","17.8"
"2400","18.2"
"2405","17.2"
"2410","15.6"
"2415","19.4"
"2420","19.0"
"2425","19.0"
"2430","18.0"
"2435","18.8"
"2440","17.2"
"2445","19.0"
"2450","14.8"
"2455","18.4"
"2460","18.8"
"2465","18.8"
"2470","18.4"
"2475","18.6"
"2480","17.8"
"2485","19.8"
"2490","17.4"
"2495","17.4"
"2500","17.8"
"2505","14.8"
"2510","17.4"
"2515","16.8"
"2520","15.2"
"2525","15.8"
"2530","15.0"
"2535","14.4"
"2540","16.6"
"2545","15.4"
"2550","15.4"
"2555","17.6"
"2560","17.0"
"2565","17.4"
"2570","16.0"
"2575","17.0"
"2580","17.4"
"2585","16.6"
"2590","17.2"
"2595","16.4"
"2600","15.8"
"2605","15.0"
"2610","17.8"
"2615","16.6"
"2620","18.6"
"2625","18.0"
"2630","18.4"
"2635","16.2"
"2640","15.8"
"2645","17.6"
"2650","17.8"
"2655","16.2"
"2660","17.4"
"2665","14.6"
"2670","17.4"
"2675","19.4"
"2680","16.4"
"2685","17.0"
"2690","16.0"
"2695","14.8"
"2700","17.2"
"2705","14.4"
"2710","15.4"
"2715","18.4"
"2720","13.6"
"2725","14.2"
"2730","15.0"
"2735","19.4"
"2740","15.6"
"2745","15.6"
"2750","13.8"
"2755","15.0"
"2760","15.0"
"2765","14.6"
"2770","17.4"
"2775","14.0"
"2780","16.4"
"2785","16.6"
"2790","13.6"
"2795","16.8"
"2800","15.2"
"2805","13.8"
"2810","15.0"
"2815","16.2"
"2820","16.6"
"2825","15.2"
"2830","18.2"
"2835","14.8"
"2840","17.2"
"2845","14.2"
"2850","15.4"
"2855","16.8"
"2860","13.8"
"2865","16.0"
"2870","15.6"
"2875","17.4"
"2880","15.4"
"2885","13.6"
"2890","18.6"
"2895","15.8"
"2900","16.0"
"2905","16.2"
"2910","13.6"
"2915","16.4"
"2920","13.6"
"2925","16.6"
"2930","17.6"
"2935","15.8"
"2940","16.8"
"2945","15.2"
"2950","15.6"
"2955","18.4"
"2960","18.2"
"2965","19.4"
"2970","15.8"
"2975","17.6"
"2980","17.2"
"2985","14.2"
"2990","12.6"
"2995","13.2"
"3000","14.4"
"3005","15.0"
"3010","15.6"
"3015","14.2"
"3020","16.0"
"3025","15.2"
"3030","15.6"
"3035","16.2"
"3040","14.6"
"3045","15.4"
"3050","15.8"
"3055","16.2"
"3060","14.4"
"3065","16.0"
"3070","17.0"
"3075","16.2"
"3080","18.4"
"3085","15.6"
"3090","16.2"
"3095","16.2"
"3100","15.2"
"3105","16.0"
"3110","18.6"
"3115","18.6"
"3120","15.0"
"3125","13.6"
"3130","17.4"
"3136","18.0"
"3141","15.6"
"3146","15.2"
"3151","15.4"
"3156","15.6"
"3161","17.2"
"3166","17.0"
"3171","17.2"
"3176","16.4"
"3181","16.4"
"3186","16.6"
"3191","16.2"
"3196","13.4"
"3201","12.0"
"3206","15.8"
"3211","13.4"
"3216","17.0"
"3221","14.0"
"3226","15.6"
"3231","19.0"
"3236","18.2"
"3241","17.6"
"3246","18.4"
"3251","15.4"
"3256","18.0"
"3261","17.4"
"3266","19.6"
"3271","17.6"
"3276","20.6"
"3281","14.0"
"3286","16.4"
"3291","18.8"
"3296","16.0"
"3301","14.4"
"3306","18.2"
"3311","13.6"
"3316","15.4"
"3321","17.8"
"3326","15.6"
"3331","16.4"
"3336","19.4"
"3341","19.4"
"3346","17.0"
"3351","14.4"
"3356","16.6"
"3361","15.0"
"3366","17.4"
"3371","16.4"
"3376","14.4"
"3381","14.4"
"3386","16.4"
"3391","15.6"
"3396","17.6"
"3401","16.6"
"3406","16.8"
"3411","14.8"
"3416","16.8"
"3421","15.0"
"3426","16.8"
"3431","15.0"
"3436","17.6"
"3441","16.6"
"3446","17.2"
"3451","15.4"
"3456","14.4"
"3461","14.8"
"3466","17.8"
"3471","15.4"
"3476","16.4"
"3481","17.2"
"3486","19.4"
"3491","16.2"
"3496","16.8"
"3501","18.0"
"3506","18.8"
"3511","15.8"
"3516","15.2"
"3521","14.8"
"3526","14.2"
"3531","14.6"
"3536","14.0"
"3541","15.0"
"3546","16.0"
"3551","16.4"
"3556","14.8"
"3561","12.4"
"3566","14.6"
"3571","13.8"
"3576","14.6"
"3581","14.2"
"3586","15.0"
"3591","13.6"
"3596","15.4"
"3601","15.8"
"3606","15.8"
"3611","13.8"
"3616","16.6"
"3621","14.8"
"3626","14.6"
"3631","16.8"
"3636","17.8"
"3641","17.0"
"3646","15.0"
"3651","15.6"
"3656","16.8"
"3661","14.8"
"3666","16.4"
"3671","16.2"
"3676","16.6"
"3681","14.2"
"3686","14.0"
"3691","16.6"
"3696","16.4"
"3701","16.8"
"3706","16.0"
"3711","16.2"
"3716","14.4"
"3721","15.2"
"3726","16.6"
"3731","14.6"
"3736","16.6"
"3741","15.0"
"3746","16.4"
"3751","14.2"
"3756","19.2"
"3761","15.4"
"3766","15.4"
"3771","13.2"
"3776","14.2"
"3781","15.0"
"3786","13.2"
"3791","15.0"
"3796","15.2"
"3801","15.0"
"3806","14.6"
"3811","16.4"
"3816","16.0"
"3821","14.2"
"3826","14.4"
"3831","15.2"
"3836","15.6"
"3841","15.8"
"3846","15.6"
"3851","13.6"
"3856","14.6"
"3861","15.2"
"3866","15.6"
"3871","16.2"
"3876","15.8"
"3881","16.6"
"3886","14.0"
"3891","13.4"
"3896","14.6"
"3901","16.2"
"3906","16.0"
"3911","16.6"
"3916","17.6"
"3921","17.0"
"3926","15.8"
"3931","15.4"
"3936","14.0"
"3941","17.2"
"3946","18.2"
"3951","18.2"
"3956","13.8"
"3961","13.4"
"3966","15.8"
"3971","17.4"
"3976","18.4"
"3981","14.2"
"3986","15.4"
"3991","13.4"
"3996","15.8"
"4001","14.4"
"4006","14.4"
"4011","18.2"
"4016","16.2"
"4021","13.4"
"4026","16.2"
"4031","17.6"
"4036","15.8"
"4041","17.2"
"4046","14.8"
"4051","17.4"
"4056","16.2"
"4061","17.8"
"4066","16.0"
"4071","13.0"
"4076","16.0"
"4081","17.0"
"4086","16.8"
"4091","17.4"
"4096","17.2"
"4101","17.2"
"4106","19.0"
"4111","15.0"
"4116","16.4"
"4121","16.4"
"4126","20.0"
"4131","16.6"
"4136","15.6"
"4141","17.2"
"4146","16.4"
"4151","19.2"
"4156","16.8"
"4161","15.2"
"4166","19.2"
"4171","17.2"
"4176","14.6"
"4181","19.0"
"4186","16.0"
"4191","15.2"
"4196","15.4"
