2471;75
2472;100
2473;50
2474;25
2475;25
2476;25
2478;25
2479;75
2480;25
2481;50
2482;75
2483;50
2484;100
2485;25
2486;50
2487;75
2488;350
2489;200
2490;150
2491;250
2492;125
2493;125
2494;250
2495;200
2496;150
2497;150
2498;125
2499;100
2500;150
2501;300
2502;50
2503;250
2504;50
2505;25
2506;450
2507;325
2508;350
2509;250
2510;150
2511;50
2512;75
2513;100
2514;250
2515;200
2516;100
2517;125
2518;225
2519;175
2520;175
2521;100
2522;75
2523;50
2524;200
2527;250
2528;175
2529;225
2530;275
2531;350
2532;75
2533;50
2534;75
2535;75
2536;100
2537;150
2538;100
2540;25
2541;100
2542;50
2543;275
2544;150
2545;50
2546;325
2547;175
2548;375
2549;300
2550;375
2551;275
2552;275
2553;200
2554;200
2555;75
2556;125
2557;100
2558;50
2559;25
2560;25
2561;25
2562;100
2563;50
2564;100
2565;200
2566;125
2567;100
2568;25
2570;150
2571;150
2574;50
2575;75
2576;50
2577;100
2578;150
2579;100
2580;150
2581;200
2583;250
2584;500
2585;400
2587;50
2597;25
2598;25
2599;50
2607;250
2608;450
2609;125
2610;250
2611;25
2612;250
2614;100
2615;275
2616;75
2617;225
2618;150
2619;50
2621;150
2622;350
2626;25
2634;200
2635;150
2636;50
2638;50
2641;50
2661;25
2664;25
2665;100
2667;50
2668;75
2669;25
2670;75
2676;100
2677;125
2678;25
2679;50
2680;25
2681;25
2682;75
2683;25
2684;275
2685;50
2686;25
2687;25
2688;175
2689;150
2690;150
2692;50
2693;300
2695;50
2700;175
2701;225
2702;100
2703;50
2704;125
2705;375
2706;50
2707;50
2708;125
2709;125
2710;100
2711;50
2720;25
2721;100
2722;225
2723;125
2724;25
2725;50
2726;300
2727;275
2728;50
2729;275
2730;50
2731;275
2732;725
2733;450
2734;300
2735;350
2736;225
2737;225
2738;250
2739;125
2740;75
2741;50
2744;75
2745;75
2746;75
2747;25
2748;100
2749;200
2750;250
2751;75
2752;50
2753;350
2754;275
2755;225
2756;250
2757;250
2758;350
2759;225
2760;150
2761;175
2762;150
2763;125
2764;50
2771;50
2774;25
2778;25
2779;25
2780;25
2781;50
2782;25
2785;175
2786;75
2787;50
2811;25
2812;50
2813;100
2814;25
2815;150
2816;50
2817;150
2818;75
2839;25
2842;125
2843;50
2844;75
2848;75
2849;50
2850;50
2873;100
2874;75
2875;25
2877;25
2901;75
2902;125
2903;75
2904;150
2905;200
2906;300
2907;75
2908;125
2909;50
2910;125
2911;125
2912;50
2914;25
2915;25
2918;100
2919;150
2920;150
2921;50
2923;50
2924;300
2925;100
2926;75
2927;100
2928;375
2929;400
2930;275
2931;100
2932;125
2933;325
2934;25
2936;25
2937;25
2938;125
2939;150
2940;250
2941;175
2942;100
2943;25
2944;100
2945;125
2946;25
2947;125
2948;100
2949;175
2950;25
2951;50
2952;375
2953;175
2954;225
2955;150
2956;200
2957;225
2958;250
2959;200
2960;100
2961;50
2962;375
2963;100
2965;50
2966;25
2967;50
2968;200
2969;325
2970;150
2971;150
2972;100
2973;25
2976;75
2977;100
2978;175
2979;75
2980;25
2981;25
2982;75
2984;50
2985;75
2986;100
2987;275
2988;375
2989;175
2990;50
2991;50
2992;100
2993;125
2994;150
2995;125
2996;75
2997;75
2998;25
2999;225
3000;50
3001;75
3002;100
3003;125
3004;125
3005;325
3006;300
3007;25
3008;100
3009;100
3010;275
3011;25
3016;50
3017;125
3018;50
3019;25
3020;75
3021;125
3022;150
3023;125
3024;50
3025;25
3026;450
3028;50
3030;50
3031;100
3032;75
3053;100
3054;75
3055;100
3056;300
3057;175
3058;250
3059;100
3060;50
3061;50
3062;75
3063;75
3064;25
3068;25
3069;175
3071;25
3076;50
3077;100
3078;225
3079;125
3080;275
3081;150
3082;325
3083;200
3084;150
3085;200
3086;50
3087;225
3088;150
3089;250
3090;500
3091;175
3092;150
3093;75
3094;75
3096;125
3097;50
3098;50
3099;50
3100;225
3101;375
3102;275
3103;75
3104;125
3105;150
3106;250
3108;25
3111;100
3112;275
3113;50
3114;50
3122;50
3124;25
3125;25
3126;100
3127;25
3128;25
3130;125
3132;25
3134;125
3136;25
3139;50
3140;75
3153;75
3154;100
3155;50
3156;275
3157;200
3158;25
3159;150
3160;125
3161;300
3162;50
3163;125
3164;50
3165;50
3166;75
3167;100
3168;100
3170;100
3171;25
3172;25
3179;75
3180;75
3182;50
3183;250
3187;125
3188;25
3190;25
3191;25
3193;50
3207;25
3208;50
3211;125
3212;150
3213;25
3216;50
3217;75
3218;75
3219;25
3220;125
3221;125
3222;50
3235;150
3236;225
3237;125
3238;250
3239;300
3240;300
3241;125
3242;225
3243;225
3244;225
3245;175
3246;125
3247;150
3248;125
3249;25
3250;125
3251;25
3252;25
3258;50
3259;100
3260;175
3261;100
3262;50
3263;225
3264;50
3265;100
3266;250
3267;450
3268;225
3269;50
3270;250
3271;50
3272;50
3273;250
3274;225
3275;75
3276;50
3277;25
3278;50
3283;25
3284;25
3285;175
3286;50
3287;25
3288;300
3290;25
3291;25
3292;150
3294;25
3295;175
3296;225
3297;150
3298;250
3299;125
3300;150
3302;75
3303;75
3304;25
3305;75
3306;25
3307;25
3311;25
3312;25
3313;150
3314;50
3315;250
3316;75
3318;200
3319;100
3320;50
3321;100
3322;25
3323;25
3324;125
3325;100
3326;150
3327;25
3329;50
3330;25
3332;25
3333;25
3334;25
3335;50
3336;25
3337;250
3338;275
3339;400
3340;250
3341;225
3342;75
3343;125
3344;50
3345;50
3346;450
3347;300
3348;150
3349;225
3350;100
3351;225
3352;125
3353;300
3354;275
3355;350
3356;375
3357;25
3358;25
3360;200
3361;325
3362;450
3363;675
3364;450
3365;300
3366;325
3367;500
3368;375
3369;500
3370;475
3371;375
3372;625
3373;400
3374;425
3375;750
3376;350
3377;450
3378;375
3379;300
3380;350
3381;375
3382;300
3383;100
3384;300
3385;175
3386;375
3387;225
3388;300
3389;300
3390;400
3391;50
3392;325
3393;225
3394;225
3395;525
3396;400
3397;175
3398;300
3399;125
3400;325
3401;175
3402;350
3403;175
3404;250
3405;425
3406;500
3407;250
3408;250
3409;450
3410;300
3411;300
3412;225
3413;525
3414;650
3415;400
3416;425
3417;475
3418;300
3419;625
3420;200
3421;200
3422;525
3423;200
3424;375
3425;250
3426;275
3427;325
3428;175
3429;300
3430;200
3431;225
3432;425
3433;575
3434;375
3435;400
3436;500
3437;325
3438;675
3439;475
3440;250
3441;300
3442;475
3443;575
3444;400
3445;200
3446;400
3447;550
3448;300
3449;375
3450;450
3451;275
3452;375
3453;350
3454;900
3455;525
3456;500
3457;350
3458;275
3459;350
3460;450
3461;200
3462;475
3463;625
3464;525
3465;375
3466;50
3469;350
3470;225
3471;350
3472;525
3473;300
3474;475
3475;200
3476;325
3477;500
3478;650
3479;950
3480;1075
3481;150
3482;300
3483;225
3484;575
3485;550
3486;300
3487;300
3488;500
3489;325
3490;50
3491;100
3492;50
3493;50
3494;25
3495;50
3496;150
3497;125
3498;25
3499;75
3502;50
3503;50
3504;75
3505;25
3506;25
3507;50
3508;375
3509;300
3510;75
3511;50
3512;150
3513;25
3515;125
3516;25
3518;50
3519;25
3520;25
3521;25
3522;50
3525;100
3531;125
3532;75
3533;125
3534;175
3535;325
3536;275
3537;75
3538;175
3539;50
3541;50
3542;25
3543;75
3544;75
3545;50
3546;50
3547;100
3548;75
3551;200
3552;125
3553;100
3554;75
3555;275
3556;325
3557;175
3558;150
3559;175
3560;100
3561;125
3563;25
3564;125
3565;50
3571;25
3572;25
3579;25
3580;325
3581;100
3583;250
3584;100
3586;50
3587;700
3588;275
3589;125
3590;375
3591;100
3605;75
3606;275
3610;50
3611;25
3612;25
3614;25
3615;75
3616;100
3617;100
3618;100
3619;175
3620;25
3621;75
3622;25
3623;100
3624;125
3625;125
3627;175
3628;50
3633;325
3638;50
3639;25
3643;100
3644;175
3645;100
3647;50
3648;25
3649;50
3651;25
3666;25
3667;100
3668;75
3669;25
3670;225
3671;100
3672;50
3677;25
3690;75
3691;50
3692;25
3693;25
3694;175
3695;50
3696;50
3697;50
3698;225
3699;75
3700;50
3704;25
3705;50
3706;175
3707;200
3708;175
3710;100
3711;50
3712;100
3714;50
3715;50
3717;125
3718;100
3719;200
3720;175
3721;400
3722;225
3723;250
3724;225
3725;25
3726;125
3727;100
3728;175
3729;125
3730;125
3731;100
3732;75
3733;100
3735;50
3736;50
3737;275
3738;100
3739;150
3740;200
3741;175
3742;25
3743;125
3744;125
3745;175
3746;100
3747;100
3748;150
3749;125
3750;25
3751;100
3752;75
3753;25
3754;75
3755;25
3756;50
3757;25
3758;275
3759;50
3760;50
3762;50
3763;25
3767;75
3768;100
3769;200
3770;150
3771;125
3772;50
3774;50
3776;25
3778;25
3781;25
3784;200
3785;100
3786;125
3787;75
3788;200
3789;50
3790;150
3791;200
3792;100
3793;50
3794;225
3795;75
3796;150
3797;75
3798;150
3801;25
3812;25
3814;75
3815;225
3816;50
3817;125
3818;75
3819;100
3820;75
3821;50
3824;25
3826;50
3827;175
3828;225
3829;25
3830;100
3831;75
3832;175
3834;175
3835;150
3836;125
3837;100
3838;100
3839;50
3841;25
3842;25
3844;25
3845;50
3846;25
3847;25
3848;25
3849;100
3850;125
3851;100
3852;75
3853;100
3854;25
3855;50
3856;150
3857;250
3858;125
3859;175
3860;100
3861;225
3862;100
3863;50
3864;125
3865;125
3866;150
3867;200
3868;150
3869;50
3870;175
3871;175
3872;250
3873;250
3874;275
3875;225
3876;100
3877;275
3878;125
3879;100
3880;25
3881;75
3882;50
3883;175
3884;75
3885;50
3886;250
3887;275
3888;50
3889;150
3890;125
3891;100
3892;25
3893;125
3894;50
3895;100
3896;25
3898;75
3899;325
3900;75
3901;125
3902;450
3903;125
3904;175
3905;175
3906;250
3907;500
3908;250
3909;150
3910;350
3911;400
3912;175
3913;225
3914;150
3915;100
3916;375
3917;300
3918;250
3919;175
3920;675
3921;250
3922;875
3923;375
3924;375
3925;400
3926;375
3927;250
3928;325
3929;150
3930;200
3931;200
3932;75
3933;50
3934;225
3935;125
3936;25
3937;25
3938;100
3939;225
3940;400
3941;200
3942;50
3943;425
3944;525
3945;975
3946;1050
3947;175
3948;75
3949;75
3951;25
3953;75
3954;100
3955;100
3956;75
3957;75
3959;100
3960;200
3961;225
3962;125
3963;150
3964;175
3965;100
3966;400
3967;425
3968;400
3969;400
3970;375
3971;575
3972;275
3973;225
3974;175
3975;275
3976;200
3977;375
3978;225
3979;250
3980;325
3981;275
3982;275
3983;75
3984;200
3985;400
3986;275
3987;250
3988;150
3989;25
3990;150
3991;75
3992;175
3993;150
3994;75
3995;275
3996;175
3997;250
3998;450
3999;400
4000;275
4001;175
4002;400
4003;1075
4004;575
4005;450
4006;1750
4007;675
4008;375
4009;550
4010;400
4011;625
4012;625
4013;400
4014;400
4015;375
4016;425
4017;825
4018;600
4019;475
4020;225
4021;225
4022;100
4023;125
4024;150
4025;225
4026;125
4027;225
4028;275
4029;325
4030;225
4031;675
4032;525
4033;125
4034;275
4035;150
4036;75
4037;350
4038;250
4039;125
4040;200
4041;100
4042;175
4043;625
4044;500
4045;225
4046;250
4047;250
4048;300
4049;175
4050;350
4051;50
4052;100
4053;125
4054;100
4055;25
4056;400
4057;325
4058;150
4059;100
4060;100
4061;175
4062;50
4064;125
4065;125
4066;50
4067;225
4068;300
4069;125
4070;225
4071;100
4072;100
4073;200
4074;125
4075;75
4076;150
4077;25
4078;200
4083;150
4084;50
4085;75
4086;25
4087;275
4088;25
4089;25
4090;150
4094;125
4095;225
4096;150
4097;125
4099;50
4100;50
4101;100
4102;125
4108;50
4109;75
4111;25
4112;75
4113;50
4116;25
4117;50
4118;75
4119;375
4120;250
4121;50
4125;25
4141;50
4142;200
4143;100
4166;25
4167;200
4168;175
4169;250
4171;25
4172;250
4173;100
4174;50
4175;25
4195;25
4196;100
4197;25
4198;250
4199;450
4200;150
4201;150
4202;650
4203;75
4204;150
4205;175
4215;200
4216;25
4217;25
4225;25
4226;75
4227;125
4229;25
4230;150
4231;125
4232;100
4233;350
4234;225
4235;75
4237;300
4238;150
