"# time","value"
"1115","79.4"
"1120","75.8"
"1125","78.4"
"1130","81.4"
"1135","80.0"
"1140","79.8"
"1145","80.0"
"1150","81.0"
"1155","82.8"
"1160","77.6"
"1165","82.6"
"1170","86.4"
"1175","80.2"
"1180","72.6"
"1185","75.0"
"1190","80.2"
"1195","75.6"
"1200","81.8"
"1205","76.8"
"1210","74.8"
"1215","75.0"
"1220","77.8"
"1225","79.4"
"1230","76.0"
"1235","80.2"
"1240","74.0"
"1245","79.6"
"1250","76.6"
"1255","77.8"
"1260","76.0"
"1265","71.6"
"1270","78.8"
"1275","75.4"
"1280","71.2"
"1285","71.8"
"1290","73.2"
"1295","77.2"
"1300","70.4"
"1305","78.6"
"1310","76.0"
"1315","73.4"
"1320","73.8"
"1325","78.0"
"1330","76.2"
"1335","77.0"
"1340","79.0"
"1345","77.4"
"1350","77.4"
"1355","80.2"
"1360","69.0"
"1365","79.2"
"1370","75.2"
"1375","77.6"
"1380","75.6"
"1385","72.2"
"1390","74.8"
"1395","77.8"
"1400","79.2"
"1405","76.2"
"1410","81.0"
"1415","78.4"
"1420","84.8"
"1425","83.0"
"1430","76.0"
"1435","77.4"
"1440","76.0"
"1445","78.4"
"1450","70.8"
"1455","72.2"
"1460","81.0"
"1465","78.4"
"1470","80.8"
"1475","78.0"
"1480","80.0"
"1485","83.2"
"1490","84.2"
"1495","78.2"
"1500","86.8"
"1505","77.0"
"1510","82.2"
"1515","76.4"
"1520","74.2"
"1525","76.2"
"1530","80.2"
"1535","73.6"
"1540","78.8"
"1545","78.8"
"1550","81.8"
"1555","78.4"
"1560","80.6"
"1565","80.6"
"1570","81.2"
"1575","74.6"
"1580","80.0"
"1585","80.4"
"1590","88.2"
"1595","74.2"
"1600","79.8"
"1605","76.6"
"1610","82.0"
"1615","77.8"
"1620","71.8"
"1625","78.4"
"1630","74.4"
"1635","73.8"
"1640","82.6"
"1645","78.4"
"1650","76.8"
"1655","80.4"
"1660","69.0"
"1665","69.4"
"1670","74.0"
"1675","75.4"
"1680","67.4"
"1685","75.0"
"1690","78.2"
"1695","75.2"
"1700","73.4"
"1705","80.8"
"1710","73.8"
"1715","80.4"
"1720","84.0"
"1725","75.8"
"1730","81.6"
"1735","86.8"
"1740","74.2"
"1745","86.0"
"1750","79.2"
"1755","71.0"
"1760","82.2"
"1765","90.6"
"1770","84.4"
"1775","81.0"
"1780","77.4"
"1785","79.4"
"1790","77.6"
"1795","78.6"
"1800","76.4"
"1805","81.2"
"1810","82.0"
"1815","79.4"
"1820","72.8"
"1825","72.4"
"1830","83.8"
"1835","76.2"
"1840","76.4"
"1845","92.6"
"1850","94.8"
"1855","101.6"
"1860","83.6"
"1865","95.8"
"1870","96.6"
"1875","91.8"
"1880","95.2"
"1885","92.2"
"1890","93.0"
"1895","103.6"
"1900","95.0"
"1905","102.0"
"1910","97.2"
"1915","105.4"
"1920","102.4"
"1925","104.2"
"1930","95.2"
"1935","97.6"
"1940","103.8"
"1945","99.4"
"1950","100.2"
"1955","93.0"
"1960","89.8"
"1965","85.4"
"1970","95.6"
"1975","96.4"
"1980","88.0"
"1985","90.4"
"1990","92.0"
"1995","92.4"
"2000","98.6"
"2005","90.6"
"2010","93.8"
"2015","93.2"
"2020","92.2"
"2025","96.0"
"2030","100.6"
"2035","92.8"
"2040","93.0"
"2045","97.8"
"2050","89.2"
"2055","89.4"
"2060","93.8"
"2065","89.6"
"2070","102.0"
"2075","95.2"
"2080","93.6"
"2085","97.2"
"2090","95.2"
"2095","85.0"
"2100","90.6"
"2105","83.2"
"2110","84.2"
"2115","89.6"
"2120","85.8"
"2125","88.2"
"2130","87.0"
"2135","85.8"
"2140","82.6"
"2145","79.0"
"2150","84.8"
"2155","84.8"
"2160","85.8"
"2165","90.4"
"2170","99.8"
"2175","110.2"
"2180","99.6"
"2185","97.0"
"2190","91.2"
"2195","86.0"
"2200","88.8"
"2205","98.4"
"2210","88.6"
"2215","96.8"
"2220","92.8"
"2225","95.8"
"2230","97.0"
"2235","98.6"
"2240","93.8"
"2245","87.2"
"2250","96.0"
"2255","96.2"
"2260","100.6"
"2265","89.8"
"2270","104.2"
"2275","92.2"
"2280","95.8"
"2285","97.0"
"2290","93.0"
"2295","106.2"
"2300","100.2"
"2305","104.6"
"2310","97.8"
"2315","98.0"
"2320","92.4"
"2325","102.2"
"2330","87.0"
"2335","87.4"
"2340","98.2"
"2345","101.2"
"2350","98.8"
"2355","100.8"
"2360","103.6"
"2365","97.4"
"2370","99.0"
"2375","103.6"
"2380","96.6"
"2385","94.0"
"2390","87.2"
"2395","95.2"
"2400","87.4"
"2405","92.2"
"2410","96.4"
"2415","101.6"
"2420","93.2"
"2425","96.8"
"2430","89.6"
"2435","90.4"
"2440","95.4"
"2445","97.6"
"2450","91.8"
"2455","85.6"
"2460","99.2"
"2465","88.4"
"2470","88.8"
"2475","82.0"
"2480","96.6"
"2485","87.8"
"2490","97.6"
"2495","94.6"
"2500","89.4"
"2505","86.6"
"2510","98.8"
"2515","90.4"
"2520","105.4"
"2525","87.0"
"2530","85.2"
"2535","100.0"
"2540","103.4"
"2545","89.6"
"2550","90.0"
"2555","89.6"
"2560","101.2"
"2565","89.4"
"2570","86.0"
"2575","100.8"
"2580","100.0"
"2585","91.4"
"2590","90.6"
"2595","89.0"
"2600","97.2"
"2605","89.4"
"2610","97.0"
"2615","97.6"
"2620","100.6"
"2625","97.0"
"2630","104.4"
"2635","97.4"
"2640","96.0"
"2645","99.8"
"2650","103.6"
"2655","98.4"
"2660","104.6"
"2665","95.2"
"2670","98.0"
"2675","89.2"
"2680","98.4"
"2685","97.8"
"2690","95.4"
"2695","97.2"
"2700","99.2"
"2705","92.2"
"2710","93.4"
"2715","89.8"
"2720","96.2"
"2725","89.8"
"2730","96.6"
"2735","96.6"
"2740","98.8"
"2745","97.4"
"2750","95.4"
"2755","95.6"
"2760","95.2"
"2765","91.6"
"2770","96.2"
"2775","98.8"
"2780","94.0"
"2785","96.6"
"2790","95.6"
"2795","102.0"
"2800","103.6"
"2805","92.6"
"2810","99.4"
"2815","99.2"
"2820","95.6"
"2825","96.4"
"2830","89.2"
"2835","92.6"
"2840","98.0"
"2845","94.0"
"2850","100.0"
"2855","96.0"
"2860","97.2"
"2865","95.2"
"2870","96.6"
"2875","95.2"
"2880","99.6"
"2885","93.2"
"2890","97.0"
"2895","95.4"
"2900","92.0"
"2905","94.0"
"2910","98.2"
"2915","92.6"
"2920","86.8"
"2925","90.2"
"2930","102.0"
"2935","89.6"
"2940","91.2"
"2945","98.4"
"2950","102.0"
"2955","103.4"
"2960","100.2"
"2965","104.6"
"2970","98.4"
"2975","98.8"
"2980","93.2"
"2985","89.2"
"2990","98.4"
"2995","99.8"
"3000","100.8"
"3005","100.6"
"3010","96.8"
"3015","90.6"
"3020","96.0"
"3025","93.0"
"3030","93.0"
"3035","93.8"
"3040","96.0"
"3045","99.8"
"3050","94.8"
"3055","94.0"
"3060","94.0"
"3065","85.8"
"3070","89.2"
"3075","93.0"
"3080","91.4"
"3085","88.6"
"3090","94.4"
"3095","91.4"
"3100","97.4"
"3105","100.2"
"3110","87.4"
"3115","100.4"
"3120","104.2"
"3125","91.4"
"3130","98.8"
"3136","100.4"
"3141","99.2"
"3146","95.0"
"3151","93.0"
"3156","91.4"
"3161","85.6"
"3166","91.6"
"3171","94.0"
"3176","78.0"
"3181","81.4"
"3186","64.2"
"3191","64.0"
"3196","68.4"
"3201","57.8"
"3206","66.2"
"3211","69.4"
"3216","62.4"
"3221","62.4"
"3226","63.0"
"3231","63.2"
"3236","65.6"
"3241","61.8"
"3246","66.6"
"3251","73.0"
"3256","62.6"
"3261","55.8"
"3266","56.4"
"3271","61.0"
"3276","50.8"
"3281","65.6"
"3286","68.0"
"3291","76.2"
"3296","71.0"
"3301","67.2"
"3306","71.2"
"3311","67.6"
"3316","66.6"
"3321","64.6"
"3326","63.2"
"3331","69.6"
"3336","66.8"
"3341","68.8"
"3346","58.6"
"3351","68.6"
"3356","71.2"
"3361","75.8"
"3366","74.8"
"3371","54.4"
"3376","60.6"
"3381","69.8"
"3386","68.0"
"3391","68.2"
"3396","67.2"
"3401","68.2"
"3406","68.4"
"3411","67.2"
"3416","76.4"
"3421","67.6"
"3426","65.6"
"3431","72.4"
"3436","66.0"
"3441","63.8"
"3446","68.2"
"3451","63.6"
"3456","66.2"
"3461","62.6"
"3466","71.0"
"3471","60.2"
"3476","61.8"
"3481","64.2"
"3486","67.4"
"3491","68.2"
"3496","66.4"
"3501","68.0"
"3506","68.8"
"3511","64.0"
"3516","63.6"
"3521","70.6"
"3526","68.8"
"3531","66.4"
"3536","67.4"
"3541","68.0"
"3546","69.0"
"3551","66.8"
"3556","68.2"
"3561","64.0"
"3566","66.2"
"3571","72.0"
"3576","69.0"
"3581","69.2"
"3586","69.2"
"3591","65.8"
"3596","63.6"
"3601","64.6"
"3606","68.8"
"3611","65.2"
"3616","72.4"
"3621","70.2"
"3626","66.4"
"3631","66.2"
"3636","66.2"
"3641","71.6"
"3646","70.4"
"3651","69.4"
"3656","69.6"
"3661","77.0"
"3666","73.0"
"3671","72.2"
"3676","64.4"
"3681","68.6"
"3686","70.4"
"3691","72.8"
"3696","70.8"
"3701","67.2"
"3706","63.8"
"3711","77.2"
"3716","69.0"
"3721","75.4"
"3726","69.4"
"3731","71.6"
"3736","63.2"
"3741","66.6"
"3746","69.0"
"3751","70.2"
"3756","65.4"
"3761","75.6"
"3766","63.2"
"3771","66.4"
"3776","67.8"
"3781","67.2"
"3786","65.8"
"3791","67.2"
"3796","62.8"
"3801","65.8"
"3806","62.4"
"3811","51.0"
"3816","60.2"
"3821","68.2"
"3826","62.8"
"3831","62.6"
"3836","63.6"
"3841","77.2"
"3846","72.2"
"3851","73.8"
"3856","68.8"
"3861","68.6"
"3866","65.2"
"3871","67.0"
"3876","67.8"
"3881","63.0"
"3886","71.2"
"3891","70.4"
"3896","60.4"
"3901","56.6"
"3906","62.6"
"3911","58.2"
"3916","58.0"
"3921","54.0"
"3926","63.6"
"3931","57.8"
"3936","59.0"
"3941","60.8"
"3946","66.6"
"3951","60.4"
"3956","69.8"
"3961","59.2"
"3966","64.8"
"3971","65.0"
"3976","56.0"
"3981","62.6"
"3986","62.6"
"3991","60.2"
"3996","65.2"
"4001","57.4"
"4006","60.6"
"4011","56.6"
"4016","67.0"
"4021","56.4"
"4026","67.8"
"4031","66.8"
"4036","67.0"
"4041","74.0"
"4046","77.8"
"4051","76.0"
"4056","71.8"
"4061","66.0"
"4066","60.4"
"4071","71.8"
"4076","70.6"
"4081","70.0"
"4086","68.6"
"4091","61.2"
"4096","67.0"
"4101","68.8"
"4106","68.0"
"4111","71.6"
"4116","66.6"
"4121","67.4"
"4126","58.6"
"4131","68.6"
"4136","67.2"
"4141","57.4"
"4146","64.6"
"4151","69.2"
"4156","66.0"
"4161","72.2"
"4166","65.6"
"4171","65.8"
"4176","65.8"
"4181","72.4"
"4186","65.0"
"4191","74.6"
"4196","74.6"
"4201","66.4"
"4206","66.6"
