# time,count
4718,2
4723,2
4728,2
4733,2
4738,2
4743,2
4748,1
4753,1
4758,1
4763,1
4768,1
4773,1
4778,1
4783,1
4788,1
4793,1
4798,1
4803,2
4808,2
4813,2
4818,2
4823,1
4828,1
4833,1
4838,1
4843,1
4848,1
4853,1
4858,1
4863,1
4868,1
4873,1
4878,1
4883,2
4888,2
4893,1
4898,1
4903,2
4908,2
4913,2
4918,2
4923,2
4928,2
4933,2
4938,2
4943,1
4948,1
4953,1
4958,1
4963,1
4968,1
4973,1
4978,1
4983,1
4988,1
4993,1
4998,2
5003,2
5008,2
5013,2
5018,2
5023,2
5028,1
5033,1
5038,1
5043,1
5048,1
5053,1
5058,1
5063,1
5068,1
5073,1
5078,2
5083,2
5088,2
5093,2
5098,2
5103,2
5108,2
5113,2
5118,2
5123,1
5128,1
5133,2
5138,2
5143,2
5148,1
5153,1
5158,1
5163,1
5168,1
5173,1
5178,2
5183,2
5188,1
5193,1
5198,1
5203,1
5208,1
5213,2
5218,2
5223,2
5228,2
5233,2
5239,2
5244,2
5249,1
5254,1
5259,2
5264,2
5269,1
5274,1
5279,1
5284,2
5289,2
5294,1
5299,1
5304,1
5309,1
5314,2
5319,2
5324,2
5329,2
5334,1
5339,1
5344,1
5349,1
5354,1
5359,1
5364,2
5369,2
5374,1
5379,1
5384,2
5389,2
5394,2
5399,2
5404,2
5409,2
5414,2
5419,2
5424,1
5429,1
5434,2
5439,2
5444,2
5449,2
5454,2
5459,2
5464,2
5469,2
5474,2
5479,2
5484,2
5489,1
5494,1
5499,1
5504,1
5509,1
5514,1
5519,1
5524,1
5529,1
5534,1
5539,1
5544,2
5549,2
5554,1
5559,1
5564,1
5569,1
5574,2
5579,2
5584,1
5589,1
5594,1
5599,1
5604,1
5609,1
5614,1
5619,1
5624,1
5629,1
5634,2
5639,2
5644,2
5649,1
5654,1
5659,2
5664,2
5669,1
5674,1
5679,2
5684,2
5689,2
5694,2
5699,2
5704,2
5709,2
5714,2
5719,2
5724,1
5729,1
5734,2
5739,2
5744,2
5749,2
5754,2
5759,2
5764,2
5769,2
5774,2
5779,1
5784,1
5789,1
5794,2
5799,2
5804,2
5809,2
5814,2
5819,2
5824,2
5829,2
5834,2
5839,2
5844,2
5849,2
5854,2
5859,2
5864,2
5869,2
5874,2
5879,2
5884,1
5889,1
5894,1
5899,1
5904,2
5909,2
5914,1
5919,1
5924,1
5929,1
5934,1
5939,1
5944,2
5949,2
5954,1
5959,1
5964,1
5969,1
5974,1
5979,1
5984,2
5989,2
5994,2
5999,2
6004,1
6009,1
6014,1
6019,1
6024,1
6029,1
6034,2
6039,2
6044,2
6049,2
6054,2
6059,2
6064,2
6069,2
6074,2
6079,2
6084,2
6089,2
6094,1
6099,1
6104,1
6109,2
6114,2
6119,2
6124,2
6129,2
6134,2
6139,2
6144,2
6149,2
6154,2
6159,2
6164,2
6169,2
6174,2
6179,2
6184,2
6189,2
6194,2
6199,2
6204,1
6209,1
6214,1
6219,1
6224,1
6229,1
6234,1
6239,1
6244,2
6249,2
6254,1
6259,1
6264,2
6269,2
6274,1
6279,1
6284,1
6289,1
6294,1
6299,1
6304,2
6309,2
6314,1
6319,1
6324,1
6329,2
6334,2
6339,2
6344,2
6349,2
6354,2
6359,2
6364,2
6369,2
6374,2
6379,2
6384,2
6389,2
6394,2
6399,2
6404,2
6409,2
6414,2
6419,2
6424,1
6429,1
6434,1
6439,1
6444,1
6449,1
6454,1
6459,2
6464,2
6469,2
6474,2
6479,2
6484,2
6489,2
6494,2
6499,2
6504,2
6509,2
6514,2
6519,2
6524,2
6529,2
6534,2
6539,2
6544,2
6549,2
6554,1
6559,1
6564,1
6569,1
6574,1
6579,2
6584,2
6589,2
6594,2
6599,2
6604,2
6609,2
6614,2
6619,2
6624,2
6629,2
6634,1
6639,1
6644,1
6649,1
6654,1
6659,1
6664,2
6669,2
6674,2
6679,2
6684,2
6689,1
6694,1
6699,1
6704,1
6709,1
6714,1
6719,1
6724,1
6729,1
6734,1
6739,1
6744,1
6749,1
6754,1
6759,1
6764,1
6769,1
6774,1
6779,1
6784,1
6789,1
6794,1
6799,2
6804,2
6809,1
6814,1
6819,1
6824,1
6829,1
6834,1
6839,1
6844,1
6849,2
6854,2
6859,2
6864,2
6870,2
6875,1
6880,1
6885,1
6890,2
6895,2
6900,2
6905,2
6910,1
6915,1
6920,1
6925,1
6930,1
6935,1
6940,1
6945,1
6950,1
6955,1
6960,1
6965,1
6970,2
6975,2
6980,2
6985,2
6990,1
6995,1
7000,1
7005,1
7010,1
7015,1
7020,1
7025,1
7030,1
7035,1
7040,1
7045,1
7050,1
7055,1
7060,1
7065,1
7070,1
7075,1
7080,1
7085,1
7090,1
7095,1
7100,2
7105,2
7110,1
7115,1
7120,1
7125,1
7130,1
7135,1
7140,1
7145,2
7150,2
7155,2
7160,2
7165,2
7170,2
7175,2
7180,1
7185,1
7190,1
7195,1
7200,1
7205,1
7210,1
7215,1
7220,1
7225,1
7230,1
7235,1
7240,1
7245,1
7250,1
7255,1
7260,1
7265,2
7270,2
7275,2
7280,2
7285,1
7290,1
7295,1
7300,1
7305,1
7310,1
7315,1
7320,1
7325,1
7330,1
7335,1
7340,1
7345,1
7350,1
7355,1
7360,1
7365,1
7370,1
7375,1
7380,1
7385,1
7390,1
7395,1
7400,1
7405,1
7410,1
7415,1
7420,1
7425,1
7430,1
7435,1
7440,1
7445,1
7450,1
7455,1
7460,1
7465,1
7470,1
7475,1
7480,1
7485,1
7490,1
7495,1
7500,1
7505,1
7510,1
7515,2
7520,2
7525,2
7530,2
7535,2
7540,2
7545,2
7550,2
7555,2
7560,1
7565,1
7570,1
7575,1
7580,1
7585,1
7590,1
7595,1
7600,1
7605,1
7610,1
7615,1
7620,1
7625,1
7630,1
7635,1
7640,1
7645,2
7650,2
7655,1
7660,1
7665,1
7670,1
7675,1
7680,1
7685,1
7690,1
7695,2
7700,2
7705,1
7710,1
7715,1
7720,1
7725,2
7730,2
7735,2
7740,2
7745,2
7750,2
7755,2
7760,2
7765,2
7770,1
7775,1
7780,1
7785,1
7790,1
7795,2
7800,2
7805,2
7810,2
7815,1
7820,1
7825,1
7830,1
7835,2
7840,2
7845,2
7850,1
7855,1
7860,1
7865,1
7870,1
7875,1
7880,1
7885,1
7890,1
7895,1
7900,1
7905,1
7910,1
7915,1
7920,1
7925,1
7930,1
7935,1
7940,1
7945,1
7950,1
7955,1
7960,1
7965,1
7970,2
7975,2
7980,2
7985,2
7990,2
7995,1
8000,1
8005,2
8010,2
8015,1
8020,1
8025,1
8030,2
8035,2
8040,2
8045,1
8050,1
8055,1
8060,1
8065,1
8070,1
8075,1
8080,1
8085,1
8090,1
8095,2
8100,2
8105,2
8110,1
8115,1
8120,1
8125,1
8130,1
8135,2
8140,2
8145,2
8150,1
8155,1
8160,1
8165,1
8170,1
8175,1
8180,1
8185,1
8190,1
8195,1
8200,1
8205,1
8210,1
8215,1
8220,1
8225,1
8230,1
8235,2
8240,2
8245,2
8250,2
8255,2
8260,2
8265,2
8270,1
8275,1
8280,1
8285,1
8290,1
8295,1
8300,1
8305,1
8310,1
8315,1
8320,1
8325,2
8330,2
8335,2
8340,2
8345,2
8350,2
8355,2
8360,1
8365,1
8370,1
8375,2
8380,2
8385,2
8390,2
8395,2
8400,2
8406,2
8411,2
8416,2
8421,2
8426,1
8431,1
8436,1
8441,1
8446,1
8451,1
8456,1
8461,1
8466,1
8471,1
8476,1
8481,1
8486,1
8491,1
8496,2
8501,2
8506,2
8511,2
8516,2
8521,1
8526,1
8531,1
8536,2
8541,2
8546,2
8551,2
8556,2
8561,2
8566,2
8571,2
8576,2
8581,2
8586,2
8591,2
8596,1
8601,1
8606,1
8611,2
8616,2
8621,2
8626,2
8631,2
8636,2
8641,2
8646,2
8651,1
8656,1
8661,1
8666,1
8671,1
8676,1
8681,2
8686,2
8691,2
8696,2
8701,2
8706,1
8711,1
8716,1
8721,2
8726,2
8731,2
8736,2
8741,2
8746,2
8751,2
8756,2
8761,2
8766,2
8771,2
8776,2
8781,2
8786,1
8791,1
8796,1
8801,1
8806,1
8811,1
8816,2
8821,2
8826,2
8831,2
8836,2
8841,2
8846,2
8851,2
8856,2
8861,2
8866,2
8871,2
8876,2
8881,2
8886,2
8891,2
8896,2
8901,1
8906,1
8911,1
8916,1
8921,1
8926,1
8931,1
8936,1
8941,1
8946,1
8951,1
8956,1
8961,1
8966,1
8971,1
8976,2
8981,2
8986,1
8991,1
8996,1
9001,1
9006,1
9011,1
9016,1
9021,1
9026,1
9031,1
9036,1
9041,1
9046,2
9051,2
9056,2
9061,2
9066,2
9071,2
9076,2
9081,2
9086,2
9091,2
9096,1
9101,1
9106,1
9111,1
9116,1
9121,1
9126,1
9131,2
9136,2
9141,2
9146,1
9151,1
9156,2
9161,2
9166,1
9171,1
9176,1
9181,1
9186,1
9191,1
9196,1
9201,2
9206,2
9211,1
9216,1
9221,1
9226,1
9231,1
9236,1
9241,1
9246,1
9251,1
9256,2
9261,2
9266,2
9271,2
9276,2
9281,2
9286,2
9291,2
9296,2
9301,2
9306,2
9311,2
9316,2
9321,2
9326,2
9331,2
9336,2
9341,2
9346,2
9351,2
9356,2
9361,2
9366,2
9371,2
9376,2
9381,2
9386,2
9391,2
9396,2
9401,2
9406,2
9411,2
9416,2
9421,2
9426,2
9431,2
9436,1
9441,1
9446,1
9451,1
9456,1
9461,1
9466,1
9471,1
9476,1
9481,1
9486,1
9491,1
9496,1
9501,1
9506,1
9511,1
9516,1
9521,2
9526,2
9531,2
9536,2
9541,2
9546,2
9551,1
9556,1
9561,1
9566,1
9571,1
9576,2
9581,2
9586,1
9591,1
9596,1
9601,1
9606,1
9611,1
9616,1
9621,2
9626,2
9631,2
9636,1
9641,1
9646,1
9651,1
9656,1
9661,1
9666,1
9671,1
9676,1
9681,1
9686,2
9691,2
9696,2
9701,2
9706,1
9711,1
9716,1
9721,1
9726,1
9731,1
9736,1
9741,1
9746,2
9751,2
9756,1
9761,1
9766,1
9771,1
9776,2
9781,2
9786,2
9791,2
9796,2
9801,2
9806,2
9811,2
9816,1
9821,1
9826,1
9831,1
9836,1
9841,1
9846,1
9851,1
9856,1
9861,1
9866,1
9871,1
9876,2
9881,2
9886,2
9891,2
9896,1
9901,1
9906,1
9911,2
9916,2
9921,2
9926,2
9931,2
9936,2
9941,1
9946,1
9952,2
9957,2
9962,2
9967,2
9972,2
9977,2
9982,2
9987,2
9992,2
9997,2
10002,2
10007,1
10012,1
10017,1
10022,2
10027,2
10032,1
10037,1
10042,1
10047,1
10052,1
10057,1
10062,1
10067,1
10072,1
10077,1
10082,1
10087,2
10092,2
10097,2
10102,2
10107,2
10112,1
10117,1
10122,2
10127,2
10132,2
10137,2
10142,2
10147,2
10152,2
10157,2
10162,2
10167,1
10172,1
10177,1
10182,1
10187,1
10192,1
10197,1
10202,2
10207,2
10212,2
10217,2
10222,1
10227,1
10232,1
10237,1
10242,1
10247,1
10252,1
10257,1
10262,1
10267,1
10272,1
10277,2
10282,2
10287,1
10292,1
10297,1
10302,1
10307,1
10312,2
10317,2
10322,2
10327,2
10332,2
10337,2
10342,2
10347,2
10352,2
10357,2
10362,2
10367,1
10372,1
10377,1
10382,1
10387,1
10392,1
10397,1
10402,1
10407,1
10412,1
10417,1
10422,1
10427,1
10432,1
10437,1
10442,1
10447,1
10452,1
10457,1
10462,1
10467,1
10472,2
10477,2
10482,2
10487,2
10492,2
10497,2
10502,1
10507,1
10512,1
10517,1
10522,2
10527,2
10532,1
10537,1
10542,1
10547,1
10552,1
10557,1
10562,1
10567,1
10572,1
10577,2
10582,2
10587,1
10592,1
10597,1
10602,1
10607,1
10612,1
10617,1
10622,1
10627,1
10632,1
10637,1
10642,1
10647,1
10652,1
10657,1
10662,2
10667,2
10672,1
10677,1
10682,1
10687,2
10692,2
10697,2
10702,1
10707,1
10712,1
10717,2
10722,2
10727,2
10732,2
10737,2
10742,2
10747,2
10752,1
10757,1
10762,1
10767,2
10772,2
10777,2
10782,2
10787,2
10792,2
10797,2
10802,2
