"# time","value"
"1890","99.0"
"1895","99.0"
"1900","99.0"
"1905","99.0"
"1910","99.0"
"1915","99.0"
"1920","99.2"
"1925","99.0"
"1930","99.0"
"1935","99.2"
"1940","99.0"
"1945","99.0"
"1950","99.0"
"1955","99.0"
"1960","99.0"
"1965","99.2"
"1970","99.0"
"1975","99.2"
"1980","99.2"
"1985","99.0"
"1990","99.2"
"1995","99.0"
"2000","99.0"
"2005","99.0"
"2010","99.2"
"2015","99.2"
"2020","99.0"
"2025","99.2"
"2030","99.0"
"2035","99.2"
"2040","99.0"
"2045","99.0"
"2050","99.0"
"2055","99.0"
"2060","99.2"
"2065","99.0"
"2070","99.0"
"2075","99.2"
"2080","98.8"
"2085","99.2"
"2090","98.8"
"2095","99.2"
"2100","99.0"
"2105","99.0"
"2110","99.0"
"2115","99.0"
"2120","99.2"
"2125","99.0"
"2130","99.2"
"2135","99.0"
"2140","99.0"
"2145","99.0"
"2150","99.2"
"2155","99.0"
"2160","99.2"
"2165","99.0"
"2170","99.0"
"2175","99.0"
"2180","99.2"
"2185","99.0"
"2190","99.0"
"2195","99.0"
"2200","99.2"
"2205","99.0"
"2210","99.0"
"2215","99.0"
"2220","99.0"
"2225","99.0"
"2230","99.2"
"2235","99.2"
"2240","99.0"
"2245","99.0"
"2250","99.2"
"2255","99.0"
"2260","99.0"
"2265","99.2"
"2270","99.0"
"2275","99.2"
"2280","99.0"
"2285","99.0"
"2290","99.2"
"2295","99.2"
"2300","99.0"
"2305","99.2"
"2310","98.8"
"2315","99.2"
"2320","99.0"
"2325","99.0"
"2330","99.2"
"2335","99.0"
"2340","99.0"
"2345","99.0"
"2350","99.2"
"2355","99.0"
"2360","99.2"
"2365","99.2"
"2370","99.0"
"2375","99.0"
"2380","99.2"
"2385","99.0"
"2390","99.2"
"2395","99.0"
"2400","99.0"
"2405","99.2"
"2411","99.2"
"2416","99.0"
"2421","99.0"
"2426","99.2"
"2431","99.0"
"2436","99.0"
"2441","99.0"
"2446","99.0"
"2451","99.2"
"2456","99.0"
"2461","99.2"
"2466","99.0"
"2471","99.0"
"2476","99.2"
"2481","98.4"
"2486","99.6"
"2491","99.2"
"2496","99.0"
"2501","99.2"
"2506","99.0"
"2511","99.0"
"2516","99.2"
"2521","99.0"
"2526","99.2"
"2531","98.8"
"2536","99.2"
"2541","99.2"
"2546","99.2"
"2551","99.0"
"2556","99.0"
"2561","99.2"
"2566","99.0"
"2571","99.2"
"2576","99.0"
"2581","99.2"
"2586","99.0"
"2591","99.2"
"2596","99.0"
"2601","99.2"
"2606","99.0"
"2611","99.0"
"2616","99.0"
"2621","98.8"
"2626","99.2"
"2631","99.0"
"2636","99.0"
"2641","99.0"
"2646","99.2"
"2651","99.0"
"2656","99.0"
"2661","99.0"
"2666","99.0"
"2671","99.0"
"2676","99.0"
"2681","99.0"
"2686","99.0"
"2691","99.0"
"2696","99.0"
"2701","99.2"
"2706","99.2"
"2711","99.0"
"2716","99.2"
"2721","99.0"
"2726","99.0"
"2731","99.2"
"2736","99.0"
"2741","99.0"
"2746","99.0"
"2751","99.0"
"2756","99.0"
"2761","99.0"
"2766","99.2"
"2771","99.0"
"2776","99.0"
"2781","99.0"
"2786","98.8"
"2791","99.0"
"2796","99.2"
"2801","99.0"
"2806","99.0"
"2811","99.2"
"2816","99.0"
"2821","99.2"
"2826","99.0"
"2831","99.2"
"2836","99.0"
"2841","99.0"
"2846","99.0"
"2851","99.0"
"2856","99.0"
"2861","99.2"
"2866","99.0"
"2871","99.0"
"2876","99.2"
"2881","99.0"
"2886","99.2"
"2891","99.0"
"2896","99.2"
"2901","99.0"
"2906","99.0"
"2911","99.0"
"2916","99.0"
"2921","99.2"
"2926","99.0"
"2931","99.2"
"2936","99.0"
"2941","99.0"
"2946","99.0"
"2951","98.8"
"2956","99.2"
"2961","98.8"
"2966","99.0"
"2971","99.0"
"2976","99.0"
"2981","99.2"
"2986","99.0"
"2991","99.0"
"2996","99.0"
"3001","99.2"
"3006","99.0"
"3011","99.0"
"3016","99.0"
"3021","99.0"
"3026","99.0"
"3031","99.0"
"3036","99.0"
"3041","99.0"
"3046","99.0"
"3051","99.0"
"3056","99.0"
"3061","99.0"
"3066","98.8"
"3071","99.2"
"3076","98.8"
"3081","99.2"
"3086","99.0"
"3091","99.2"
"3096","99.0"
"3101","99.0"
"3106","99.0"
"3111","99.0"
"3116","99.2"
"3121","99.0"
"3126","99.0"
"3131","99.0"
"3136","99.0"
"3141","99.2"
"3146","99.2"
"3151","99.0"
"3156","99.0"
"3161","99.2"
"3166","99.0"
"3171","99.2"
"3176","98.8"
"3181","99.0"
"3186","99.0"
"3191","98.8"
"3196","99.2"
"3201","99.0"
"3206","99.2"
"3211","99.0"
"3216","99.2"
"3221","99.0"
"3226","99.0"
"3231","99.0"
"3236","99.0"
"3241","99.0"
"3246","99.0"
"3251","99.2"
"3256","99.0"
"3261","99.0"
"3266","99.0"
"3271","98.8"
"3276","99.2"
"3281","99.0"
"3286","99.2"
"3291","99.0"
"3296","99.2"
"3301","99.0"
"3306","99.2"
"3311","99.0"
"3316","99.0"
"3321","99.0"
"3326","99.2"
"3331","99.0"
"3336","99.0"
"3341","99.0"
"3346","99.0"
"3351","99.2"
"3356","99.0"
"3361","99.0"
"3366","99.0"
"3371","99.2"
"3376","98.8"
"3381","99.2"
"3386","99.0"
"3391","99.0"
"3396","99.0"
"3401","99.2"
"3406","99.0"
"3411","99.0"
"3416","99.0"
"3421","99.0"
"3426","99.2"
"3431","99.0"
"3436","99.0"
"3441","99.0"
"3446","99.0"
"3451","99.0"
"3456","99.2"
"3461","99.0"
"3466","99.0"
"3471","99.0"
"3476","99.2"
"3481","99.0"
"3486","99.0"
"3491","99.0"
"3496","98.8"
"3501","99.0"
"3506","99.0"
"3511","99.0"
"3516","99.0"
"3521","99.2"
"3526","98.8"
"3531","99.2"
"3536","99.2"
"3541","99.0"
"3546","99.0"
"3551","99.2"
"3556","99.0"
"3561","99.0"
"3566","99.0"
"3571","99.0"
"3576","99.2"
"3581","99.0"
"3586","99.0"
"3591","99.0"
"3596","99.2"
"3601","98.8"
"3606","99.2"
"3611","98.6"
"3616","99.2"
"3621","99.0"
"3626","99.0"
"3631","99.0"
"3636","99.0"
"3641","99.2"
"3646","98.8"
"3651","99.2"
"3656","99.0"
"3661","99.0"
"3666","99.0"
"3671","99.0"
"3676","99.2"
"3681","99.0"
"3686","99.2"
"3691","98.8"
"3696","99.2"
"3701","99.0"
"3706","99.0"
"3711","99.0"
"3716","99.0"
"3721","99.0"
"3726","99.0"
"3731","99.0"
"3736","99.0"
"3741","99.0"
"3746","99.2"
"3751","99.2"
"3756","99.0"
"3761","98.8"
"3766","99.2"
"3771","99.0"
"3776","99.0"
"3781","98.8"
"3786","99.2"
"3791","99.0"
"3796","99.2"
"3801","99.0"
"3806","99.0"
"3811","99.2"
"3816","99.0"
"3821","99.0"
"3826","99.0"
"3831","99.2"
"3836","99.0"
"3841","99.0"
"3846","99.0"
"3851","99.0"
"3856","99.0"
"3861","99.2"
"3866","99.0"
"3871","99.0"
"3876","99.0"
"3881","99.0"
"3886","99.0"
"3891","99.0"
"3896","99.0"
"3901","99.0"
"3906","99.2"
"3911","99.0"
"3916","99.0"
"3921","99.0"
"3926","99.2"
"3931","99.0"
"3936","99.0"
"3941","99.0"
"3946","99.2"
"3951","99.0"
"3956","99.0"
"3961","99.2"
"3966","99.0"
"3971","99.2"
"3976","99.0"
"3981","99.0"
"3986","99.2"
"3991","99.0"
"3996","99.0"
"4001","99.0"
"4006","99.0"
"4011","99.0"
"4016","99.0"
"4021","99.2"
"4026","99.0"
"4031","99.2"
"4036","99.0"
"4041","99.0"
"4046","99.0"
"4051","99.0"
"4056","99.2"
"4061","99.0"
"4066","99.0"
"4071","99.0"
"4076","99.0"
"4081","99.0"
"4086","99.2"
"4091","99.0"
"4096","99.2"
"4101","99.0"
"4106","99.0"
"4111","99.0"
"4116","99.0"
"4121","99.0"
"4126","99.2"
"4131","99.0"
"4136","98.8"
"4141","99.2"
"4146","99.0"
"4151","99.0"
"4156","99.2"
"4161","99.0"
"4166","99.0"
"4171","99.0"
"4176","99.2"
"4181","99.2"
"4186","99.0"
"4191","99.2"
"4196","99.0"
