VIR	RES (kB)	RES (MB)	SHR	time (s)
27054960	243496	243.496	228052	86
27054960	243496	243.496	228052	87
27054960	243496	243.496	228052	88
27054960	243496	243.496	228052	89
27054960	243508	243.508	228064	90
27054960	243508	243.508	228052	91
27054960	243508	243.508	228052	92
27054960	243508	243.508	228052	93
27054960	243508	243.508	228052	94
27054960	243508	243.508	228060	95
27054960	243508	243.508	228060	96
27054960	243508	243.508	228060	97
27054960	243508	243.508	228060	98
27054960	243508	243.508	228060	99
27054960	243508	243.508	228060	100
27054960	243508	243.508	228060	101
27054960	243508	243.508	228060	102
27054960	245556	245.556	230108	103
27054960	245560	245.56	230112	104
27054960	245560	245.56	230112	105
27054960	245560	245.56	230112	106
27054960	245560	245.56	230112	107
27054960	245560	245.56	230112	108
27054960	245564	245.564	230116	109
27054960	245564	245.564	230116	110
27054960	245564	245.564	230116	111
27054960	245564	245.564	230116	112
27054960	245564	245.564	230116	113
27054960	245572	245.572	230124	114
27054960	245572	245.572	230124	115
27054960	245572	245.572	230124	116
27054960	245572	245.572	230124	117
27054960	245596	245.596	230148	118
27054960	245596	245.596	230148	119
27054960	245596	245.596	230140	120
27054960	245596	245.596	230140	121
27054960	245596	245.596	230140	122
27054960	245596	245.596	230140	123
27054960	245596	245.596	230140	124
27054960	245596	245.596	230140	125
27054960	245596	245.596	230140	126
27054960	245596	245.596	230140	127
27054960	245600	245.6	230152	128
27054960	245600	245.6	230156	129
27054960	245600	245.6	230156	130
27054960	245600	245.6	230156	131
27054960	245612	245.612	230168	132
27054960	245612	245.612	230168	133
27054960	245612	245.612	230168	134
27054960	245612	245.612	230168	135
27054960	245612	245.612	230168	136
27054960	247660	247.66	232216	137
27054960	247716	247.716	232272	138
27054960	247716	247.716	232272	139
27054960	247716	247.716	232272	140
27054960	247680	247.68	232236	141
27054960	247680	247.68	232236	142
27054960	247680	247.68	232236	143
27054960	247680	247.68	232236	144
27054960	247680	247.68	232236	145
27054960	247680	247.68	232236	146
27054960	247680	247.68	232236	147
27054960	247680	247.68	232236	148
27054960	247680	247.68	232224	149
27054960	247680	247.68	232224	150
27054960	247680	247.68	232224	151
27054960	247680	247.68	232228	152
27054960	247680	247.68	232232	153
27054960	247680	247.68	232232	154
27054960	247680	247.68	232232	155
27054960	247680	247.68	232232	156
27054960	247680	247.68	232232	157
27054960	247684	247.684	232240	158
27054960	247684	247.684	232240	159
27054960	247684	247.684	232240	160
27054960	247684	247.684	232240	161
27054960	247684	247.684	232240	162
27054960	247684	247.684	232240	163
27054960	247684	247.684	232240	164
27054960	247688	247.688	232244	165
27054960	247688	247.688	232244	166
27054960	247688	247.688	232244	167
27054960	247688	247.688	232244	168
27054960	247688	247.688	232244	169
27054960	247688	247.688	232244	170
27054960	249736	249.736	234292	171
27054960	250152	250.152	234708	172
27054960	250152	250.152	234708	173
27054960	250152	250.152	234708	174
27054960	249968	249.968	234524	175
27054960	249968	249.968	234524	176
27054960	249968	249.968	234524	177
27054960	249968	249.968	234512	178
27054960	249968	249.968	234512	179
27054960	249968	249.968	234512	180
27054960	249968	249.968	234512	181
27054960	249968	249.968	234512	182
27054960	249968	249.968	234512	183
27054960	249968	249.968	234512	184
27054960	249968	249.968	234512	185
27054960	249968	249.968	234512	186
27054960	249968	249.968	234512	187
27054960	249968	249.968	234512	188
27054960	249968	249.968	234512	189
27054960	249968	249.968	234512	190
27054960	249968	249.968	234512	191
27054960	251240	251.24	235776	192
27054960	251240	251.24	235776	193
27054960	251240	251.24	235776	194
27054960	251240	251.24	235776	195
27054960	251240	251.24	235776	196
27054960	251240	251.24	235776	197
27054960	251240	251.24	235776	198
27054960	251240	251.24	235776	199
27054960	252448	252.448	236984	200
27054960	252448	252.448	236984	201
27054960	252448	252.448	236984	202
27054960	254496	254.496	239032	203
27054960	252936	252.936	237472	204
27054960	252936	252.936	237472	205
27054960	252936	252.936	237472	206
27054960	252936	252.936	237464	207
27054960	252936	252.936	237464	208
27054960	252936	252.936	237464	209
27054960	252936	252.936	237464	210
27054960	252936	252.936	237464	211
27054960	252936	252.936	237464	212
27054960	252936	252.936	237464	213
27054960	252936	252.936	237464	214
27054960	252936	252.936	237464	215
27054960	252940	252.94	237476	216
27054960	252940	252.94	237476	217
27054960	252940	252.94	237476	218
27054960	252940	252.94	237476	219
27054960	252940	252.94	237476	220
27054960	252940	252.94	237476	221
27054960	252940	252.94	237476	222
27054960	252940	252.94	237476	223
27054960	252940	252.94	237476	224
27054960	252940	252.94	237476	225
27054960	252940	252.94	237476	226
27054960	252940	252.94	237476	227
27054960	252940	252.94	237476	228
27054960	252940	252.94	237476	229
27054960	252940	252.94	237476	230
27054960	252940	252.94	237476	231
27054960	252940	252.94	237476	232
27054960	252940	252.94	237476	233
27054960	252940	252.94	237476	234
27054960	252940	252.94	237476	235
27054960	252940	252.94	237468	236
27054960	254988	254.988	239516	237
27054960	254988	254.988	239516	238
27054960	254988	254.988	239516	239
27054960	254988	254.988	239516	240
27054960	254988	254.988	239516	241
27054960	254988	254.988	239516	242
27054960	254988	254.988	239516	243
27054960	254988	254.988	239516	244
27054960	254996	254.996	239532	245
27054960	254996	254.996	239532	246
27054960	254996	254.996	239532	247
27054960	254996	254.996	239532	248
27054960	254996	254.996	239532	249
27054960	254996	254.996	239532	250
27054960	254996	254.996	239532	251
27054960	254996	254.996	239532	252
27054960	254996	254.996	239532	253
27054960	254996	254.996	239532	254
27054960	254996	254.996	239532	255
27054960	254996	254.996	239532	256
27054960	254996	254.996	239532	257
27054960	254996	254.996	239532	258
27054960	254996	254.996	239532	259
27054944	267600	267.6	252148	260
27054944	273744	273.744	258292	261
27054944	273744	273.744	258292	262
27054944	273744	273.744	258292	263
27054944	273744	273.744	258292	264
27054944	273744	273.744	258280	265
27054944	273744	273.744	258280	266
27054944	273744	273.744	258280	267
27054944	273744	273.744	258280	268
27054944	273744	273.744	258280	269
27054944	273744	273.744	258280	270
27054944	273744	273.744	258280	271
27054944	273744	273.744	258280	272
27054944	273744	273.744	258280	273
27054944	273744	273.744	258280	274
27054944	273744	273.744	258280	275
27054944	273744	273.744	258280	276
27054944	273744	273.744	258280	277
27054944	273744	273.744	258280	278
27054944	273744	273.744	258280	279
27054944	273744	273.744	258280	280
27054944	273744	273.744	258280	281
27054944	273744	273.744	258280	282
27054944	273744	273.744	258280	283
27054944	273744	273.744	258280	284
27054944	273744	273.744	258280	285
27054944	273744	273.744	258280	286
27054944	273744	273.744	258280	287
27054944	273744	273.744	258280	288
27054944	273744	273.744	258280	289
27054944	273744	273.744	258280	290
27054944	273744	273.744	258280	291
27054944	273744	273.744	258280	292
27054944	273744	273.744	258280	293
27054944	273744	273.744	258280	294
27054944	273744	273.744	258280	295
27054944	273744	273.744	258280	296
27054944	273744	273.744	258280	297
27054944	273744	273.744	258280	298
27054944	273744	273.744	258280	299
27054944	273744	273.744	258280	300
27054944	273744	273.744	258280	301
27054944	273744	273.744	258280	302
27054944	273748	273.748	258292	303
27054944	273748	273.748	258292	304
27054944	273748	273.748	258292	305
27054944	273748	273.748	258292	306
27054944	273748	273.748	258292	307
27054944	273748	273.748	258292	308
27054944	273748	273.748	258292	309
27054944	273748	273.748	258292	310
27054944	273748	273.748	258296	311
27054944	273748	273.748	258296	312
27054944	273752	273.752	258300	313
27054944	273752	273.752	258300	314
27054944	273752	273.752	258300	315
27054944	273752	273.752	258300	316
27054944	273752	273.752	258300	317
27054944	273752	273.752	258300	318
27054944	273752	273.752	258300	319
27054944	273752	273.752	258300	320
27054944	273752	273.752	258300	321
27054944	273752	273.752	258300	322
27054944	273752	273.752	258300	323
27054944	273752	273.752	258288	324
27054944	273752	273.752	258288	325
27054944	273752	273.752	258288	326
27054944	273752	273.752	258288	327
27054944	273752	273.752	258288	328
27054944	273752	273.752	258296	329
27054944	273752	273.752	258296	330
27054944	273752	273.752	258296	331
27054944	273752	273.752	258296	332
27054944	273752	273.752	258296	333
27054944	273752	273.752	258296	334
27054944	273752	273.752	258296	335
27054944	273752	273.752	258296	336
27054944	273752	273.752	258296	337
27054944	273752	273.752	258296	338
27054944	273752	273.752	258296	339
27054944	273752	273.752	258296	340
27054944	273752	273.752	258296	341
27054944	273752	273.752	258296	342
27054944	273752	273.752	258296	343
27054944	273752	273.752	258296	344
27054944	273752	273.752	258296	345
27054944	273752	273.752	258296	346
27054944	273752	273.752	258296	347
27054944	273752	273.752	258296	348
27054944	273752	273.752	258296	349
27054944	273752	273.752	258296	350
27054944	273752	273.752	258296	351
27054944	273752	273.752	258296	352
27054944	273752	273.752	258288	353
27054944	273752	273.752	258288	354
27054944	273752	273.752	258288	355
27054944	273752	273.752	258296	356
27054944	273752	273.752	258296	357
27054944	273752	273.752	258296	358
27054944	273752	273.752	258296	359
27054944	273752	273.752	258296	360
27054944	273752	273.752	258296	361
27054944	273752	273.752	258296	362
27054944	273752	273.752	258296	363
27054944	273752	273.752	258296	364
27054944	273752	273.752	258296	365
27054944	273756	273.756	258300	366
27054944	273756	273.756	258300	367
27054944	273756	273.756	258300	368
27054944	273756	273.756	258300	369
27054944	273788	273.788	258332	370
27054944	273788	273.788	258332	371
27054944	273788	273.788	258332	372
27054944	273788	273.788	258332	373
27054944	273788	273.788	258332	374
27054944	273788	273.788	258332	375
27054944	273788	273.788	258332	376
27054944	273788	273.788	258332	377
27054944	273788	273.788	258332	378
27054944	273788	273.788	258332	379
27054944	273792	273.792	258336	380
27054944	273792	273.792	258336	381
27054944	273792	273.792	258328	382
27054944	273792	273.792	258328	383
27054944	273792	273.792	258328	384
27054944	273792	273.792	258328	385
27054944	273792	273.792	258328	386
27054944	273792	273.792	258328	387
27054944	273792	273.792	258328	388
27054944	273792	273.792	258328	389
27054944	273792	273.792	258328	390
27054944	273792	273.792	258328	391
27054944	273792	273.792	258328	392
27054944	273792	273.792	258328	393
27054944	273792	273.792	258328	394
27054944	273792	273.792	258332	395
27054944	273792	273.792	258332	396
27054944	273792	273.792	258332	397
27054944	273792	273.792	258332	398
27054944	273792	273.792	258332	399
27054944	273792	273.792	258332	400
27054944	273792	273.792	258332	401
27054944	273792	273.792	258332	402
27054944	273792	273.792	258332	403
27054944	273792	273.792	258332	404
27054944	273792	273.792	258332	405
27054944	273792	273.792	258332	406
27054944	273792	273.792	258332	407
27054944	273792	273.792	258332	408
27054944	273792	273.792	258332	409
27054944	273792	273.792	258332	410
27054944	273792	273.792	258328	411
27054944	273792	273.792	258328	412
27054944	273792	273.792	258332	413
27054944	273792	273.792	258332	414
27054944	273792	273.792	258332	415
27054944	273792	273.792	258332	416
27054944	273792	273.792	258332	417
27054944	273792	273.792	258332	418
27054944	273792	273.792	258336	419
27054944	273792	273.792	258336	420
27054944	273792	273.792	258336	421
27054944	273792	273.792	258336	422
27054944	273792	273.792	258336	423
27054944	274916	274.916	259460	424
27054944	274916	274.916	259460	425
27054944	274916	274.916	259460	426
27054944	274820	274.82	259364	427
27054944	274828	274.828	259372	428
27054944	276484	276.484	261028	429
27054944	276484	276.484	261028	430
27054944	276484	276.484	261028	431
27054944	274904	274.904	259448	432
27054944	274908	274.908	259452	433
27054944	274908	274.908	259452	434
27054944	274908	274.908	259452	435
27054944	274220	274.22	258764	436
27054944	274220	274.22	258764	437
27054944	274228	274.228	258772	438
27054944	274228	274.228	258772	439
27054944	274228	274.228	258764	440
27054944	274228	274.228	258764	441
27054944	274228	274.228	258764	442
27054944	274228	274.228	258764	443
27054944	274228	274.228	258764	444
27054944	274228	274.228	258764	445
27054944	274228	274.228	258764	446
27054944	274228	274.228	258764	447
27054944	274228	274.228	258764	448
27054944	274228	274.228	258764	449
27054944	274228	274.228	258764	450
27054944	274228	274.228	258764	451
27054944	274240	274.24	258784	452
27054944	274240	274.24	258784	453
27054944	274240	274.24	258784	454
27054944	274240	274.24	258784	455
27054944	274240	274.24	258784	456
27054944	274240	274.24	258784	457
27054944	274240	274.24	258784	458
27054944	274240	274.24	258784	459
27054944	274240	274.24	258784	460
27054944	274240	274.24	258784	461
27054944	274240	274.24	258784	462
27054944	274240	274.24	258784	463
27054944	274240	274.24	258784	464
27054944	274240	274.24	258784	465
27054944	274240	274.24	258784	466
27054944	274240	274.24	258784	467
27054944	274240	274.24	258784	468
27054944	274240	274.24	258776	469
27054944	274240	274.24	258776	470
27054944	274240	274.24	258776	471
27054944	274240	274.24	258776	472
27054944	274240	274.24	258776	473
27054944	274240	274.24	258776	474
27054944	274240	274.24	258776	475
27054944	274240	274.24	258776	476
27054944	274240	274.24	258780	477
27054944	274240	274.24	258780	478
27054944	274240	274.24	258780	479
27054944	274240	274.24	258780	480
27054944	274240	274.24	258780	481
27054944	274240	274.24	258780	482
27054944	274240	274.24	258780	483
27054944	274240	274.24	258780	484
27054944	274240	274.24	258780	485
27054944	274240	274.24	258780	486
27054944	274248	274.248	258792	487
27054944	274248	274.248	258792	488
27054944	274248	274.248	258792	489
27054944	274248	274.248	258792	490
27054944	274260	274.26	258796	491
27054944	274260	274.26	258796	492
27054944	274260	274.26	258796	493
27054944	274260	274.26	258796	494
27054944	274260	274.26	258796	495
27054944	274280	274.28	258816	496
27054944	274280	274.28	258816	497
27054944	274280	274.28	258804	498
27054944	274280	274.28	258804	499
27054944	274280	274.28	258804	500
27054944	274280	274.28	258812	501
27054944	274280	274.28	258812	502
27054944	274280	274.28	258812	503
27054944	274280	274.28	258812	504
27054944	274280	274.28	258812	505
27054944	274280	274.28	258812	506
27054944	274280	274.28	258812	507
27054944	274280	274.28	258812	508
27054944	274280	274.28	258812	509
27054944	274280	274.28	258812	510
27054944	274288	274.288	258820	511
27054944	274288	274.288	258820	512
27054944	274288	274.288	258820	513
27054944	274288	274.288	258820	514
27054944	274288	274.288	258820	515
27054944	274296	274.296	258828	516
27054944	274296	274.296	258828	517
27054944	274296	274.296	258828	518
27054944	274296	274.296	258828	519
27054944	274296	274.296	258828	520
27054944	274304	274.304	258836	521
27054944	274304	274.304	258836	522
27054944	274304	274.304	258836	523
27054944	274304	274.304	258836	524
27054944	274304	274.304	258836	525
27054944	274304	274.304	258836	526
27054944	274304	274.304	258828	527
27054944	274304	274.304	258828	528
27054944	274304	274.304	258828	529
27054944	274328	274.328	258860	530
27054944	274328	274.328	258860	531
27054944	274328	274.328	258860	532
27054944	274328	274.328	258860	533
27054944	274328	274.328	258860	534
27054944	274328	274.328	258860	535
27054944	274328	274.328	258860	536
27054944	274328	274.328	258860	537
27054944	274328	274.328	258860	538
27054944	274328	274.328	258860	539
27054944	274328	274.328	258860	540
27054944	274328	274.328	258860	541
27054944	274328	274.328	258860	542
27054944	274328	274.328	258860	543
27054944	274328	274.328	258860	544
27054944	274328	274.328	258860	545
27054944	274328	274.328	258860	546
27054944	274328	274.328	258860	547
27054944	274328	274.328	258860	548
27054944	274328	274.328	258860	549
27054944	274328	274.328	258860	550
27054944	274328	274.328	258860	551
27054944	274328	274.328	258860	552
27054944	274328	274.328	258860	553
27054944	274328	274.328	258860	554
27054944	274328	274.328	258860	555
27054944	274328	274.328	258852	556
27054944	274328	274.328	258852	557
27054944	274328	274.328	258852	558
27054944	274332	274.332	258864	559
27054944	274332	274.332	258864	560
27054944	274340	274.34	258872	561
27054944	274340	274.34	258872	562
27054944	274340	274.34	258872	563
27054944	274340	274.34	258872	564
27054944	274340	274.34	258872	565
27054944	274340	274.34	258872	566
27054944	274340	274.34	258872	567
27054944	274340	274.34	258872	568
27054944	274340	274.34	258872	569
27054944	274340	274.34	258872	570
27054944	274340	274.34	258872	571
27054944	274340	274.34	258872	572
27054944	274340	274.34	258872	573
27054944	274340	274.34	258872	574
27054944	274340	274.34	258872	575
27054944	274340	274.34	258872	576
27054944	274356	274.356	258888	577
27054944	274464	274.464	258996	578
27054944	274464	274.464	258996	579
27054944	274464	274.464	258996	580
27054944	274468	274.468	259000	581
27054944	274468	274.468	259000	582
27054944	274468	274.468	259000	583
27054944	274468	274.468	259000	584
27054944	274468	274.468	258992	585
27054944	274468	274.468	258992	586
27054944	274468	274.468	258992	587
27054944	274468	274.468	258992	588
27054944	274468	274.468	258992	589
27054944	274468	274.468	258992	590
27054944	274468	274.468	258992	591
27054944	274468	274.468	258992	592
27054944	274468	274.468	258992	593
27054944	274468	274.468	258992	594
27054944	274468	274.468	258992	595
27054944	274468	274.468	258992	596
27054944	274468	274.468	258992	597
27054944	274480	274.48	259012	598
27054944	274480	274.48	259012	599
27054944	274480	274.48	259012	600
27054944	274480	274.48	259012	601
27054944	274480	274.48	259012	602
27054944	274480	274.48	259012	603
27054944	274480	274.48	259012	604
27054944	274480	274.48	259012	605
27054944	274480	274.48	259012	606
27054944	274480	274.48	259012	607
27054944	274480	274.48	259012	608
27054944	274480	274.48	259012	609
27054944	274480	274.48	259012	610
27054944	274480	274.48	259012	611
27054944	274480	274.48	259012	612
27054944	274480	274.48	259012	613
27054944	274480	274.48	259004	614
27054944	274480	274.48	259004	615
27054944	274480	274.48	259012	616
27054944	274480	274.48	259012	617
27054944	274480	274.48	259012	618
27054944	274480	274.48	259012	619
27054944	274480	274.48	259012	620
27054944	274480	274.48	259012	621
27054944	274480	274.48	259012	622
27054944	274480	274.48	259012	623
27054944	274480	274.48	259012	624
27054944	274480	274.48	259012	625
27054944	274480	274.48	259012	626
27054944	274480	274.48	259012	627
27054944	274480	274.48	259012	628
27054944	274480	274.48	259012	629
27054944	274480	274.48	259012	630
27054944	274480	274.48	259012	631
27054944	274480	274.48	259012	632
27054944	274480	274.48	259012	633
27054944	274480	274.48	259012	634
27054944	274480	274.48	259012	635
27054944	274480	274.48	259012	636
27054944	274480	274.48	259012	637
27054944	274480	274.48	259012	638
27054944	274480	274.48	259012	639
27054944	274480	274.48	259012	640
27054944	274480	274.48	259012	641
27054944	289916	289.916	274452	642
27054944	289940	289.94	274472	643
27054944	289940	289.94	274472	644
27054944	289940	289.94	274472	645
27054944	289940	289.94	274472	646
27054944	289940	289.94	274472	647
27054944	289940	289.94	274472	648
27054944	289940	289.94	274472	649
27054944	289940	289.94	274472	650
27054944	289940	289.94	274472	651
27054944	289940	289.94	274476	652
27054944	289940	289.94	274476	653
27054944	289940	289.94	274476	654
27054944	289940	289.94	274476	655
27054944	289940	289.94	274476	656
27054944	289940	289.94	274476	657
27054944	289940	289.94	274476	658
27054944	289940	289.94	274476	659
27054944	289940	289.94	274476	660
27054944	289940	289.94	274476	661
27054944	289940	289.94	274476	662
27054944	289940	289.94	274476	663
27054944	289940	289.94	274476	664
27054944	289940	289.94	274476	665
27054944	289940	289.94	274476	666
27054944	289940	289.94	274476	667
27054944	289940	289.94	274476	668
27054944	289940	289.94	274476	669
27054944	289940	289.94	274476	670
27054944	289940	289.94	274476	671
27054944	289940	289.94	274464	672
27054944	289940	289.94	274464	673
27054944	289940	289.94	274464	674
27054944	289940	289.94	274464	675
27054944	289940	289.94	274464	676
27054944	289940	289.94	274464	677
27054944	289940	289.94	274464	678
27054944	289940	289.94	274464	679
27054944	289940	289.94	274464	680
27054944	289940	289.94	274464	681
27054944	289940	289.94	274464	682
27054944	289940	289.94	274464	683
27054944	289940	289.94	274464	684
27054944	289940	289.94	274464	685
27054944	289940	289.94	274464	686
27054944	289940	289.94	274464	687
27054944	289940	289.94	274464	688
27054944	289940	289.94	274464	689
27054944	289940	289.94	274464	690
27054944	289940	289.94	274464	691
27054944	289940	289.94	274472	692
27054944	289940	289.94	274472	693
27054944	289940	289.94	274472	694
27054944	289940	289.94	274472	695
27054944	289940	289.94	274472	696
27054944	289940	289.94	274472	697
27054944	289940	289.94	274472	698
27054944	289940	289.94	274472	699
27054944	289940	289.94	274472	700
27054944	289940	289.94	274464	701
27054944	289940	289.94	274464	702
27054944	289940	289.94	274464	703
27054944	289940	289.94	274468	704
27054944	289940	289.94	274468	705
27054944	289940	289.94	274468	706
27054944	289940	289.94	274468	707
27054944	289940	289.94	274468	708
27054944	289940	289.94	274468	709
27054944	289940	289.94	274468	710
27054944	289940	289.94	274468	711
27054944	289940	289.94	274468	712
27054944	289940	289.94	274468	713
27054944	289940	289.94	274468	714
27054944	289940	289.94	274468	715
27054944	289940	289.94	274468	716
27054944	289940	289.94	274468	717
27054944	289940	289.94	274468	718
27054944	289940	289.94	274468	719
27054944	289940	289.94	274468	720
27054944	289940	289.94	274468	721
27054944	289940	289.94	274468	722
27054944	289940	289.94	274468	723
27054944	289940	289.94	274468	724
27054944	289940	289.94	274468	725
27054944	289940	289.94	274468	726
27054944	289940	289.94	274468	727
27054944	289940	289.94	274468	728
27054944	289940	289.94	274468	729
27054944	289940	289.94	274464	730
27054944	289940	289.94	274464	731
27054944	289940	289.94	274464	732
27054944	289940	289.94	274472	733
27054944	289940	289.94	274472	734
27054944	289940	289.94	274472	735
27054944	289940	289.94	274472	736
27054944	289940	289.94	274472	737
27054944	289940	289.94	274472	738
27054944	289940	289.94	274472	739
27054944	289940	289.94	274472	740
27054944	289940	289.94	274472	741
27054944	289940	289.94	274472	742
27054944	289940	289.94	274472	743
27054944	289940	289.94	274472	744
27054944	289940	289.94	274472	745
27054944	289940	289.94	274472	746
27054944	289940	289.94	274472	747
27054944	289940	289.94	274472	748
27054944	289940	289.94	274472	749
27054944	289940	289.94	274472	750
27054944	289940	289.94	274472	751
27054944	289940	289.94	274472	752
27054944	289940	289.94	274472	753
27054944	289940	289.94	274472	754
27054944	289940	289.94	274472	755
27054944	289940	289.94	274472	756
27054944	289940	289.94	274472	757
27054944	289940	289.94	274472	758
27054944	289940	289.94	274464	759
27054944	289940	289.94	274464	760
27054944	289940	289.94	274464	761
27054944	289940	289.94	274464	762
27054944	289940	289.94	274464	763
27054944	289940	289.94	274464	764
27054944	289940	289.94	274464	765
27054944	289940	289.94	274464	766
27054944	289940	289.94	274464	767
27054944	289940	289.94	274464	768
27054944	289940	289.94	274464	769
27054944	289940	289.94	274464	770
27054944	289940	289.94	274464	771
27054944	289940	289.94	274464	772
27054944	289940	289.94	274464	773
27054944	289940	289.94	274464	774
27054944	289940	289.94	274464	775
27054944	289940	289.94	274464	776
27054944	289940	289.94	274464	777
27054944	289940	289.94	274464	778
27054944	289940	289.94	274464	779
27054944	289940	289.94	274464	780
27054944	289948	289.948	274480	781
27054944	289948	289.948	274480	782
27054944	289948	289.948	274480	783
27054944	289948	289.948	274480	784
27054944	289948	289.948	274480	785
27054944	289948	289.948	274480	786
27054944	289948	289.948	274480	787
27054944	289948	289.948	274472	788
27054944	289948	289.948	274472	789
27054944	289948	289.948	274472	790
27054944	289948	289.948	274472	791
27054944	289948	289.948	274472	792
27054944	289948	289.948	274472	793
27054944	289948	289.948	274472	794
27054944	289948	289.948	274472	795
27054944	289948	289.948	274472	796
27054944	289948	289.948	274472	797
27054944	289948	289.948	274472	798
27054944	289948	289.948	274472	799
27054944	289948	289.948	274472	800
27054944	289948	289.948	274472	801
27054944	289948	289.948	274472	802
27054944	289948	289.948	274472	803
27054944	289948	289.948	274472	804
27054944	289948	289.948	274472	805
27054944	289948	289.948	274472	806
27054944	289948	289.948	274472	807
27054944	289948	289.948	274472	808
27054944	289948	289.948	274472	809
27054944	289948	289.948	274472	810
27054944	289948	289.948	274472	811
27054944	289948	289.948	274472	812
27054944	289948	289.948	274472	813
27054944	289948	289.948	274472	814
27054944	289948	289.948	274472	815
27054944	289948	289.948	274480	816
27054944	289948	289.948	274472	817
27054944	289948	289.948	274472	818
27054944	289948	289.948	274472	819
27054944	289948	289.948	274472	820
27054944	289948	289.948	274472	821
27054944	289948	289.948	274472	822
27054944	289948	289.948	274472	823
27054944	289948	289.948	274472	824
27054944	289948	289.948	274472	825
27054944	289948	289.948	274472	826
27054944	289948	289.948	274472	827
27054944	289948	289.948	274472	828
27054944	289948	289.948	274472	829
27054944	289948	289.948	274472	830
27054944	289948	289.948	274472	831
27054944	289948	289.948	274472	832
27054944	289948	289.948	274472	833
27054944	289948	289.948	274480	834
27054944	289948	289.948	274480	835
27054944	289948	289.948	274480	836
27054944	289948	289.948	274484	837
27054944	289948	289.948	274484	838
27054944	289948	289.948	274484	839
27054944	289948	289.948	274484	840
27054944	289948	289.948	274484	841
27054944	289948	289.948	274484	842
27054944	289948	289.948	274484	843
27054944	289948	289.948	274484	844
27054944	289948	289.948	274484	845
27054944	289948	289.948	274484	846
27054944	289948	289.948	274472	847
27054944	289948	289.948	274472	848
27054944	289948	289.948	274472	849
27054944	289948	289.948	274472	850
27054944	289948	289.948	274472	851
27054944	289948	289.948	274472	852
27054944	289948	289.948	274472	853
27054944	289948	289.948	274480	854
27054944	289948	289.948	274480	855
27054944	289948	289.948	274480	856
27054944	289948	289.948	274480	857
27054944	289948	289.948	274480	858
27054944	289948	289.948	274480	859
27054944	289948	289.948	274480	860
27054944	289948	289.948	274480	861
27054944	289948	289.948	274480	862
27054944	289948	289.948	274480	863
27054944	289948	289.948	274480	864
27054944	289948	289.948	274480	865
27054944	289948	289.948	274480	866
27054944	289948	289.948	274480	867
27054944	289948	289.948	274480	868
27054944	289948	289.948	274480	869
27054944	289948	289.948	274480	870
27054944	289948	289.948	274480	871
