VIR	RES (kB)	RES (MB)	SHR	time (s)
27053924	239788	239.788	224360	94
27053924	239792	239.792	224364	95
27053924	239556	239.556	224128	96
27053924	241140	241.14	225700	97
27053924	241140	241.14	225700	98
27053924	241140	241.14	225712	99
27053924	241140	241.14	225712	100
27053924	240876	240.876	225448	101
27053924	240880	240.88	225452	102
27053924	240884	240.884	225456	103
27053924	240884	240.884	225456	104
27053924	240884	240.884	225456	105
27053924	240884	240.884	225456	106
27053924	240896	240.896	225468	107
27053924	240896	240.896	225468	108
27053924	240896	240.896	225468	109
27053924	240600	240.6	225172	110
27053924	240600	240.6	225172	111
27053924	240600	240.6	225172	112
27053924	240600	240.6	225172	113
27053924	242936	242.936	227508	114
27053924	242936	242.936	227508	115
27053924	242944	242.944	227516	116
27053924	242944	242.944	227516	117
27053924	242948	242.948	227520	118
27053924	242948	242.948	227520	119
27053924	242948	242.948	227520	120
27053924	242948	242.948	227520	121
27053924	242948	242.948	227520	122
27053924	242952	242.952	227520	123
27053924	242952	242.952	227520	124
27053924	242952	242.952	227520	125
27053924	242952	242.952	227508	126
27053924	242952	242.952	227520	127
27053924	242952	242.952	227520	128
27053924	243112	243.112	227680	129
27053924	243112	243.112	227680	130
27053924	244396	244.396	228964	131
27053924	244264	244.264	228832	132
27053924	244264	244.264	228832	133
27053924	243936	243.936	228504	134
27053924	243936	243.936	228504	135
27053924	243936	243.936	228504	136
27053924	243936	243.936	228504	137
27053924	243936	243.936	228504	138
27053924	243936	243.936	228504	139
27053924	243936	243.936	228504	140
27053924	243940	243.94	228508	141
27053924	243940	243.94	228508	142
27053924	243940	243.94	228508	143
27053924	243940	243.94	228508	144
27053924	243940	243.94	228508	145
27053924	243940	243.94	228508	146
27053924	243940	243.94	228508	147
27053924	243940	243.94	228508	148
27053924	244788	244.788	229348	149
27053924	244788	244.788	229348	150
27053924	244788	244.788	229348	151
27053924	244788	244.788	229348	152
27053924	244788	244.788	229348	153
27053924	244240	244.24	228800	154
27053924	244496	244.496	229052	155
27053924	244496	244.496	229052	156
27053924	244496	244.496	229052	157
27053924	244496	244.496	229052	158
27053924	246544	246.544	231100	159
27053924	246544	246.544	231100	160
27053924	246544	246.544	231100	161
27053924	246544	246.544	231100	162
27053924	246544	246.544	231100	163
27053924	246544	246.544	231100	164
27053924	246544	246.544	231100	165
27053924	246544	246.544	231100	166
27053924	247276	247.276	231832	167
27053924	246772	246.772	231328	168
27053924	246772	246.772	231328	169
27053924	246772	246.772	231328	170
27053924	246772	246.772	231328	171
27053924	246772	246.772	231328	172
27053924	246772	246.772	231328	173
27053924	246772	246.772	231328	174
27053924	246772	246.772	231328	175
27053924	246772	246.772	231328	176
27053924	246772	246.772	231328	177
27053924	246776	246.776	231332	178
27053924	246776	246.776	231332	179
27053924	246776	246.776	231332	180
27053924	247404	247.404	231960	181
27053924	247404	247.404	231960	182
27053924	247012	247.012	231568	183
27053924	247012	247.012	231560	184
27053924	247016	247.016	231568	185
27053924	247200	247.2	231756	186
27053924	247200	247.2	231756	187
27053924	247200	247.2	231756	188
27053924	247200	247.2	231756	189
27053924	247200	247.2	231756	190
27053924	247200	247.2	231756	191
27053924	247776	247.776	232332	192
27053924	247776	247.776	232332	193
27053924	247776	247.776	232332	194
27053924	247780	247.78	232336	195
27053924	247780	247.78	232336	196
27053924	247780	247.78	232336	197
27053924	247780	247.78	232336	198
27053924	247780	247.78	232336	199
27053924	247780	247.78	232336	200
27053924	249700	249.7	234240	201
27053924	249548	249.548	234088	202
27053924	249548	249.548	234088	203
27053924	249548	249.548	234088	204
27053924	249548	249.548	234088	205
27053924	249552	249.552	234092	206
27053924	249552	249.552	234092	207
27053924	249556	249.556	234100	208
27053924	249556	249.556	234100	209
27053924	249556	249.556	234100	210
27053924	249556	249.556	234100	211
27053924	247676	247.676	232220	212
27053924	247676	247.676	232208	213
27053924	247676	247.676	232208	214
27053924	247676	247.676	232216	215
27053924	247676	247.676	232216	216
27053924	247676	247.676	232216	217
27053924	247676	247.676	232216	218
27053924	247676	247.676	232216	219
27053924	249724	249.724	234264	220
27053924	249724	249.724	234264	221
27053924	249724	249.724	234264	222
27053924	249724	249.724	234264	223
27053924	249724	249.724	234264	224
27053924	249728	249.728	234268	225
27053924	249728	249.728	234268	226
27053924	249728	249.728	234268	227
27053924	249728	249.728	234268	228
27053924	249728	249.728	234268	229
27053924	249732	249.732	234272	230
27053924	249732	249.732	234272	231
27053924	249732	249.732	234272	232
27053924	249732	249.732	234272	233
27053924	249732	249.732	234272	234
27053924	249732	249.732	234272	235
27053924	249732	249.732	234272	236
27053924	249732	249.732	234272	237
27053924	249732	249.732	234272	238
27053924	249732	249.732	234272	239
27053924	249732	249.732	234272	240
27053924	249732	249.732	234272	241
27053924	249732	249.732	234264	242
27053924	249732	249.732	234264	243
27053924	249732	249.732	234264	244
27053924	249732	249.732	234264	245
27053924	249732	249.732	234264	246
27053924	249732	249.732	234264	247
27053924	249732	249.732	234264	248
27053924	249732	249.732	234264	249
27053924	249732	249.732	234264	250
27053924	249732	249.732	234264	251
27053924	249732	249.732	234264	252
27053924	249732	249.732	234264	253
27053924	249732	249.732	234264	254
27053924	249732	249.732	234264	255
27053924	249732	249.732	234264	256
27053924	249732	249.732	234264	257
27053924	249732	249.732	234264	258
27053924	249756	249.756	234296	259
27053924	249756	249.756	234296	260
27053924	249756	249.756	234296	261
27053924	249756	249.756	234296	262
27053924	249872	249.872	234412	263
27053924	249872	249.872	234412	264
27053924	249872	249.872	234412	265
27053924	249872	249.872	234412	266
27053924	249872	249.872	234412	267
27053924	249872	249.872	234412	268
27053924	249872	249.872	234412	269
27053924	249872	249.872	234412	270
27053924	249872	249.872	234404	271
27053924	249872	249.872	234404	272
27053924	249884	249.884	234424	273
27053924	251932	251.932	236472	274
27053924	251932	251.932	236472	275
27053924	251932	251.932	236472	276
27053924	251932	251.932	236472	277
27053924	251932	251.932	236472	278
27053924	251932	251.932	236472	279
27053924	251932	251.932	236472	280
27053924	251932	251.932	236472	281
27053924	251932	251.932	236472	282
27053924	251932	251.932	236472	283
27053924	251932	251.932	236472	284
27053924	251932	251.932	236472	285
27053924	251932	251.932	236472	286
27053924	251932	251.932	236472	287
27053924	251932	251.932	236472	288
27053924	251932	251.932	236472	289
27053924	251932	251.932	236472	290
27053924	251932	251.932	236472	291
27053924	251932	251.932	236472	292
27053924	251932	251.932	236472	293
27053924	251932	251.932	236472	294
27053924	251932	251.932	236472	295
27053924	251932	251.932	236472	296
27053924	251932	251.932	236472	297
27053924	251932	251.932	236472	298
27053924	251932	251.932	236472	299
27053924	251932	251.932	236464	300
27053924	251932	251.932	236464	301
27053924	251932	251.932	236464	302
27053924	251932	251.932	236464	303
27053924	251932	251.932	236464	304
27053924	251932	251.932	236464	305
27053924	251932	251.932	236464	306
27053924	251936	251.936	236476	307
27053924	251936	251.936	236476	308
27053924	251936	251.936	236476	309
27053924	251936	251.936	236476	310
27053924	251936	251.936	236476	311
27053924	251936	251.936	236476	312
27053924	251936	251.936	236476	313
27053924	251936	251.936	236476	314
27053924	251936	251.936	236476	315
27053924	251936	251.936	236476	316
27053924	251940	251.94	236484	317
27053924	253876	253.876	238420	318
27053924	253876	253.876	238420	319
27053924	253880	253.88	238424	320
27053924	253880	253.88	238424	321
27053924	253880	253.88	238424	322
27053924	253880	253.88	238424	323
27053924	253880	253.88	238424	324
27053924	253880	253.88	238424	325
27053924	253884	253.884	238428	326
27053924	253884	253.884	238428	327
27053924	253884	253.884	238428	328
27053924	253884	253.884	238416	329
27053924	253884	253.884	238416	330
27053924	253884	253.884	238416	331
27053924	253884	253.884	238416	332
27053924	253884	253.884	238416	333
27053924	253884	253.884	238416	334
27053924	253884	253.884	238416	335
27053924	253884	253.884	238416	336
27053924	253884	253.884	238416	337
27053924	253884	253.884	238416	338
27053924	253884	253.884	238416	339
27053924	253884	253.884	238416	340
27053924	253884	253.884	238416	341
27053924	253884	253.884	238416	342
27053924	253884	253.884	238416	343
27053924	253884	253.884	238416	344
27053924	253884	253.884	238420	345
27053924	253884	253.884	238420	346
27053924	253884	253.884	238420	347
27053924	253884	253.884	238420	348
27053924	253884	253.884	238420	349
27053924	253888	253.888	238424	350
27053924	253896	253.896	238436	351
27053924	255944	255.944	240484	352
27053924	255944	255.944	240484	353
27053924	255944	255.944	240484	354
27053924	257208	257.208	241748	355
27053924	257208	257.208	241748	356
27053924	255964	255.964	240504	357
27053924	255964	255.964	240496	358
27053924	255964	255.964	240496	359
27053924	255964	255.964	240504	360
27053924	255964	255.964	240504	361
27053924	255948	255.948	240488	362
27053924	255948	255.948	240488	363
27053924	255948	255.948	240488	364
27053924	255952	255.952	240492	365
27053924	255952	255.952	240492	366
27053924	255952	255.952	240492	367
27053924	255952	255.952	240492	368
27053924	255952	255.952	240492	369
27053924	255952	255.952	240492	370
27053924	255952	255.952	240492	371
27053924	255952	255.952	240492	372
27053924	255952	255.952	240492	373
27053924	255952	255.952	240492	374
27053924	255952	255.952	240492	375
27053924	255952	255.952	240492	376
27053924	255952	255.952	240492	377
27053924	255952	255.952	240492	378
27053916	268436	268.436	252984	379
27053916	268436	268.436	252984	380
27053916	268436	268.436	252984	381
27053916	268436	268.436	252984	382
27053916	268436	268.436	252984	383
27053916	268460	268.46	253008	384
27053916	268460	268.46	253008	385
27053916	268460	268.46	253008	386
27053916	268460	268.46	252996	387
27053916	268460	268.46	252996	388
27053916	268460	268.46	252996	389
27053916	268460	268.46	252996	390
27053916	268460	268.46	252996	391
27053916	268460	268.46	252996	392
27053916	268460	268.46	252996	393
27053916	268460	268.46	253000	394
27053916	268460	268.46	253000	395
27053916	268460	268.46	253000	396
27053916	268460	268.46	253000	397
27053916	268460	268.46	253000	398
27053916	268460	268.46	253000	399
27053916	268460	268.46	253000	400
27053916	268472	268.472	253012	401
27053916	268472	268.472	253012	402
27053916	268476	268.476	253016	403
27053916	268476	268.476	253016	404
27053916	268476	268.476	253016	405
27053916	268476	268.476	253016	406
27053916	268476	268.476	253016	407
27053916	268484	268.484	253024	408
27053916	268484	268.484	253024	409
27053916	268484	268.484	253024	410
27053916	268484	268.484	253024	411
27053916	268484	268.484	253024	412
27053916	268484	268.484	253024	413
27053916	268484	268.484	253024	414
27053916	268484	268.484	253024	415
27053916	268484	268.484	253020	416
27053916	268484	268.484	253020	417
27053916	268484	268.484	253020	418
27053916	268484	268.484	253020	419
27053916	268484	268.484	253020	420
27053916	268484	268.484	253020	421
27053916	268484	268.484	253020	422
27053916	268484	268.484	253020	423
27053916	268484	268.484	253020	424
27053916	268484	268.484	253020	425
27053916	268484	268.484	253020	426
27053916	268484	268.484	253020	427
27053916	268488	268.488	253032	428
27053916	268496	268.496	253040	429
27053916	268496	268.496	253040	430
27053916	268496	268.496	253040	431
27053916	269264	269.264	253808	432
27053916	269300	269.3	253844	433
27053916	269300	269.3	253844	434
27053916	269300	269.3	253844	435
27053916	269300	269.3	253844	436
27053916	269304	269.304	253848	437
27053916	269304	269.304	253848	438
27053916	269304	269.304	253848	439
27053916	269304	269.304	253848	440
27053916	269304	269.304	253848	441
27053916	269304	269.304	253848	442
27053916	269304	269.304	253848	443
27053916	269304	269.304	253848	444
27053916	269304	269.304	253840	445
27053916	269304	269.304	253840	446
27053916	269304	269.304	253840	447
27053916	269304	269.304	253840	448
27053916	269308	269.308	253848	449
27053916	269308	269.308	253848	450
27053916	269308	269.308	253848	451
27053916	269308	269.308	253852	452
27053916	269308	269.308	253852	453
27053916	269308	269.308	253852	454
27053916	269308	269.308	253852	455
27053916	269308	269.308	253852	456
27053916	269308	269.308	253852	457
27053916	269308	269.308	253852	458
27053916	269308	269.308	253852	459
27053916	269308	269.308	253852	460
27053916	269308	269.308	253852	461
27053916	269308	269.308	253852	462
27053916	269308	269.308	253852	463
27053916	269308	269.308	253852	464
27053916	270388	270.388	254932	465
27053916	270388	270.388	254932	466
27053916	270388	270.388	254932	467
27053916	270388	270.388	254932	468
27053916	270388	270.388	254932	469
27053916	270388	270.388	254932	470
27053916	270388	270.388	254932	471
27053916	270388	270.388	254932	472
27053916	270388	270.388	254932	473
27053916	270388	270.388	254924	474
27053916	270388	270.388	254924	475
27053916	270388	270.388	254924	476
27053916	270388	270.388	254924	477
27053916	270388	270.388	254924	478
27053916	270388	270.388	254924	479
27053916	270388	270.388	254924	480
27053916	270388	270.388	254924	481
27053916	270388	270.388	254924	482
27053916	270388	270.388	254924	483
27053916	270388	270.388	254924	484
27053916	270388	270.388	254932	485
27053916	270880	270.88	255424	486
27053916	270880	270.88	255424	487
27053916	270880	270.88	255424	488
27053916	270880	270.88	255424	489
27053916	270880	270.88	255424	490
27053916	270880	270.88	255424	491
27053916	270880	270.88	255424	492
27053916	270880	270.88	255424	493
27053916	270880	270.88	255424	494
27053916	270880	270.88	255424	495
27053916	270880	270.88	255424	496
27053916	270880	270.88	255424	497
27053916	270880	270.88	255424	498
27053916	270880	270.88	255424	499
27053916	270908	270.908	255440	500
27053916	270908	270.908	255440	501
27053916	270496	270.496	255028	502
27053916	270496	270.496	255020	503
27053916	270496	270.496	255020	504
27053916	270508	270.508	255040	505
27053916	270508	270.508	255040	506
27053916	270508	270.508	255040	507
27053916	270508	270.508	255040	508
27053916	270508	270.508	255040	509
27053916	270508	270.508	255040	510
27053916	270508	270.508	255040	511
27053916	270508	270.508	255040	512
27053916	270508	270.508	255040	513
27053916	270508	270.508	255040	514
27053916	270508	270.508	255040	515
27053916	270508	270.508	255040	516
27053916	270508	270.508	255040	517
27053916	270508	270.508	255040	518
27053916	270508	270.508	255040	519
27053916	270508	270.508	255040	520
27053916	270508	270.508	255040	521
27053916	270508	270.508	255040	522
27053916	270508	270.508	255040	523
27053916	270508	270.508	255040	524
27053916	270508	270.508	255040	525
27053916	270508	270.508	255040	526
27053916	270508	270.508	255040	527
27053916	270508	270.508	255040	528
27053916	270508	270.508	255040	529
27053916	270508	270.508	255040	530
27053916	270508	270.508	255040	531
27053916	270508	270.508	255032	532
27053916	270508	270.508	255032	533
27053916	270508	270.508	255032	534
27053916	270508	270.508	255032	535
27053916	270508	270.508	255032	536
27053916	270508	270.508	255032	537
27053916	270508	270.508	255032	538
27053916	270508	270.508	255032	539
27053916	270508	270.508	255032	540
27053916	270508	270.508	255032	541
27053916	270508	270.508	255032	542
27053916	270512	270.512	255040	543
27053916	270512	270.512	255044	544
27053916	270512	270.512	255044	545
27053916	270512	270.512	255044	546
27053916	270512	270.512	255044	547
27053916	271712	271.712	256244	548
27053916	271712	271.712	256244	549
27053916	271712	271.712	256244	550
27053916	271712	271.712	256244	551
27053916	271712	271.712	256244	552
27053916	271712	271.712	256244	553
27053916	271712	271.712	256244	554
27053916	271712	271.712	256244	555
27053916	271712	271.712	256236	556
27053916	271712	271.712	256236	557
27053916	271712	271.712	256236	558
27053916	271712	271.712	256236	559
27053916	271712	271.712	256236	560
27053916	271712	271.712	256236	561
27053916	271712	271.712	256236	562
27053916	271712	271.712	256240	563
27053916	271712	271.712	256240	564
27053916	271712	271.712	256240	565
27053916	271712	271.712	256240	566
27053916	271712	271.712	256240	567
27053916	271712	271.712	256240	568
27053916	271712	271.712	256240	569
27053916	271712	271.712	256240	570
27053916	271712	271.712	256240	571
27053916	271712	271.712	256240	572
27053916	271712	271.712	256240	573
27053916	271712	271.712	256240	574
27053916	271712	271.712	256240	575
27053916	271712	271.712	256240	576
27053916	271712	271.712	256244	577
27053916	271712	271.712	256244	578
27053916	271712	271.712	256244	579
27053916	271712	271.712	256244	580
27053916	271716	271.716	256248	581
27053916	271716	271.716	256248	582
27053916	271716	271.716	256248	583
27053916	271716	271.716	256248	584
27053916	271716	271.716	256240	585
27053916	271716	271.716	256240	586
27053916	272448	272.448	256980	587
27053916	272448	272.448	256980	588
27053916	272012	272.012	256544	589
27053916	272012	272.012	256544	590
27053916	272012	272.012	256544	591
27053916	272012	272.012	256544	592
27053916	272012	272.012	256544	593
27053916	272012	272.012	256544	594
27053916	272012	272.012	256544	595
27053916	272012	272.012	256544	596
27053916	272016	272.016	256548	597
27053916	272016	272.016	256548	598
27053916	272016	272.016	256548	599
27053916	272016	272.016	256548	600
27053916	272016	272.016	256548	601
27053916	272016	272.016	256548	602
27053916	272016	272.016	256548	603
27053916	272016	272.016	256548	604
27053916	272016	272.016	256548	605
27053916	272016	272.016	256548	606
27053916	272016	272.016	256548	607
27053916	272016	272.016	256548	608
27053916	272016	272.016	256548	609
27053916	272020	272.02	256552	610
27053916	272020	272.02	256552	611
27053916	272020	272.02	256552	612
27053916	272024	272.024	256556	613
27053916	272024	272.024	256548	614
27053916	272024	272.024	256548	615
27053916	272024	272.024	256548	616
27053916	272024	272.024	256548	617
27053916	272024	272.024	256548	618
27053916	272024	272.024	256548	619
27053916	272024	272.024	256548	620
27053916	272024	272.024	256548	621
27053916	272024	272.024	256548	622
27053916	272024	272.024	256548	623
27053916	272024	272.024	256548	624
27053916	272024	272.024	256548	625
27053916	272024	272.024	256548	626
27053916	272024	272.024	256548	627
27053916	272024	272.024	256548	628
27053916	272024	272.024	256548	629
27053916	272024	272.024	256552	630
27053916	272024	272.024	256552	631
27053916	272024	272.024	256552	632
27053916	272024	272.024	256552	633
27053916	272024	272.024	256552	634
27053916	272024	272.024	256556	635
27053916	272024	272.024	256556	636
27053916	272024	272.024	256556	637
27053916	272024	272.024	256556	638
27053916	272024	272.024	256556	639
27053916	272024	272.024	256556	640
27053916	272024	272.024	256556	641
27053916	272024	272.024	256556	642
27053916	272024	272.024	256548	643
27053916	272024	272.024	256548	644
27053916	272024	272.024	256548	645
27053916	272024	272.024	256548	646
27053916	272024	272.024	256548	647
27053916	272024	272.024	256548	648
27053916	272024	272.024	256548	649
27053916	272024	272.024	256548	650
27053916	272024	272.024	256548	651
27053916	272024	272.024	256548	652
27053916	272024	272.024	256548	653
27053916	272024	272.024	256548	654
27053916	272024	272.024	256548	655
27053916	272024	272.024	256548	656
27053916	272024	272.024	256548	657
27053916	272024	272.024	256548	658
27053916	272024	272.024	256548	659
27053916	272024	272.024	256548	660
27053916	272024	272.024	256548	661
27053916	272024	272.024	256548	662
27053916	272024	272.024	256548	663
27053916	272024	272.024	256548	664
27053916	272024	272.024	256548	665
27053916	272024	272.024	256548	666
27053916	272024	272.024	256548	667
27053916	272024	272.024	256548	668
27053916	272024	272.024	256548	669
27053916	272024	272.024	256548	670
27053916	272024	272.024	256548	671
27053916	272024	272.024	256540	672
27053916	272024	272.024	256548	673
27053916	272024	272.024	256548	674
27053916	272024	272.024	256548	675
27053916	272024	272.024	256548	676
27053916	272024	272.024	256548	677
27053916	272024	272.024	256548	678
27053916	272024	272.024	256556	679
27053916	272024	272.024	256556	680
27053916	272024	272.024	256556	681
27053916	272024	272.024	256548	682
27053916	272024	272.024	256548	683
27053916	272024	272.024	256548	684
27053916	272024	272.024	256548	685
27053916	272024	272.024	256548	686
27053916	272024	272.024	256548	687
27053916	272024	272.024	256548	688
27053916	272024	272.024	256548	689
27053916	272024	272.024	256548	690
27053916	272024	272.024	256556	691
27053916	272024	272.024	256556	692
27053916	272024	272.024	256556	693
27053916	272024	272.024	256556	694
27053916	272024	272.024	256556	695
27053916	272024	272.024	256556	696
27053916	272024	272.024	256556	697
27053916	272024	272.024	256556	698
27053916	272024	272.024	256556	699
27053916	272024	272.024	256556	700
27053916	272024	272.024	256556	701
27053916	272024	272.024	256556	702
27053916	272024	272.024	256556	703
27053916	272024	272.024	256556	704
27053916	272024	272.024	256556	705
27053916	272024	272.024	256556	706
27053916	272024	272.024	256556	707
27053916	272024	272.024	256556	708
27053916	272024	272.024	256556	709
27053916	272024	272.024	256556	710
27053916	272024	272.024	256548	711
27053916	272024	272.024	256552	712
27053916	272024	272.024	256552	713
27053916	272024	272.024	256552	714
27053916	272024	272.024	256552	715
27053916	272024	272.024	256552	716
27053916	272024	272.024	256552	717
27053916	272024	272.024	256552	718
27053916	272024	272.024	256552	719
27053916	272024	272.024	256552	720
27053916	272024	272.024	256552	721
27053916	272024	272.024	256552	722
27053916	272024	272.024	256552	723
27053916	272024	272.024	256552	724
27053916	272024	272.024	256552	725
27053916	272024	272.024	256552	726
27053916	272024	272.024	256552	727
27053916	272024	272.024	256552	728
27053916	272024	272.024	256552	729
27053916	272024	272.024	256552	730
27053916	272024	272.024	256552	731
27053916	272024	272.024	256552	732
27053916	272024	272.024	256552	733
27053916	272024	272.024	256552	734
27053916	272024	272.024	256552	735
27053916	272024	272.024	256552	736
27053916	272024	272.024	256552	737
27053916	272024	272.024	256552	738
27053916	272024	272.024	256552	739
27053916	272024	272.024	256548	740
27053916	272024	272.024	256548	741
27053916	272024	272.024	256556	742
27053916	272024	272.024	256556	743
27053916	272024	272.024	256556	744
27053916	272024	272.024	256548	745
27053916	272024	272.024	256548	746
27053916	272024	272.024	256548	747
27053916	272024	272.024	256548	748
27053916	272024	272.024	256548	749
27053916	272024	272.024	256548	750
27053916	272024	272.024	256548	751
27053916	272024	272.024	256548	752
27053916	272024	272.024	256548	753
27053916	272024	272.024	256548	754
27053916	272024	272.024	256548	755
27053916	272024	272.024	256548	756
27053916	272024	272.024	256548	757
27053916	272024	272.024	256548	758
27053916	272024	272.024	256548	759
27053916	272024	272.024	256548	760
27053916	272024	272.024	256548	761
27053916	272024	272.024	256548	762
27053916	272024	272.024	256548	763
27053916	272024	272.024	256548	764
27053916	272024	272.024	256548	765
27053916	272024	272.024	256548	766
27053916	272024	272.024	256548	767
27053916	272024	272.024	256548	768
27053916	272024	272.024	256548	769
27053916	272024	272.024	256548	770
27053916	272024	272.024	256548	771
27053916	272024	272.024	256548	772
27053916	272024	272.024	256548	773
27053916	272024	272.024	256548	774
27053916	272024	272.024	256548	775
27053916	272024	272.024	256548	776
27053916	272024	272.024	256548	777
27053916	272024	272.024	256548	778
27053916	272024	272.024	256548	779
27053916	272024	272.024	256548	780
27053916	272024	272.024	256548	781
27053916	272024	272.024	256548	782
27053916	272024	272.024	256548	783
27053916	272024	272.024	256548	784
27053916	272024	272.024	256548	785
27053916	272024	272.024	256548	786
27053916	272024	272.024	256548	787
27053916	272024	272.024	256548	788
27053916	272024	272.024	256548	789
27053916	272024	272.024	256548	790
27053916	272024	272.024	256548	791
27053916	272024	272.024	256548	792
27053916	272024	272.024	256548	793
27053916	272048	272.048	256580	794
27053916	272048	272.048	256580	795
27053916	272048	272.048	256580	796
27053916	272048	272.048	256580	797
27053916	272048	272.048	256580	798
27053916	272048	272.048	256580	799
27053916	272048	272.048	256580	800
27053916	272048	272.048	256580	801
27053916	272048	272.048	256580	802
27053916	272048	272.048	256572	803
27053916	272048	272.048	256572	804
27053916	272048	272.048	256572	805
27053916	272048	272.048	256572	806
27053916	272048	272.048	256572	807
27053916	272048	272.048	256572	808
27053916	272048	272.048	256572	809
27053916	272048	272.048	256572	810
27053916	272048	272.048	256572	811
27053916	272048	272.048	256572	812
27053916	272048	272.048	256580	813
27053916	272048	272.048	256580	814
27053916	272048	272.048	256580	815
27053916	272048	272.048	256580	816
27053916	272048	272.048	256580	817
27053916	272048	272.048	256580	818
27053916	272048	272.048	256580	819
27053916	272048	272.048	256580	820
27053916	272048	272.048	256580	821
27053916	272048	272.048	256580	822
27053916	272048	272.048	256580	823
27053916	272048	272.048	256580	824
27053916	272048	272.048	256580	825
27053916	272048	272.048	256580	826
27053916	272048	272.048	256580	827
27053916	272048	272.048	256580	828
27053916	272048	272.048	256580	829
27053916	272048	272.048	256580	830
27053916	272048	272.048	256580	831
27053916	272048	272.048	256572	832
27053916	272048	272.048	256572	833
27053916	272048	272.048	256572	834
27053916	272048	272.048	256572	835
27053916	272048	272.048	256572	836
27053916	272048	272.048	256572	837
27053916	272048	272.048	256572	838
27053916	272048	272.048	256572	839
27053916	272048	272.048	256572	840
27053916	272048	272.048	256572	841
27053916	272048	272.048	256572	842
27053916	272048	272.048	256572	843
27053916	272048	272.048	256572	844
27053916	272048	272.048	256572	845
27053916	272048	272.048	256572	846
27053916	272048	272.048	256572	847
27053916	272048	272.048	256572	848
27053916	272048	272.048	256572	849
27053916	272048	272.048	256572	850
27053916	272048	272.048	256572	851
27053916	272048	272.048	256572	852
27053916	272048	272.048	256572	853
27053916	272048	272.048	256572	854
27053916	272048	272.048	256572	855
27053916	272048	272.048	256572	856
27053916	272048	272.048	256572	857
27053916	282780	282.78	267308	858
27053916	282780	282.78	267308	859
27053916	282780	282.78	267308	860
27053916	282780	282.78	267304	861
27053916	282780	282.78	267304	862
27053916	282780	282.78	267304	863
27053916	282780	282.78	267304	864
27053916	282780	282.78	267304	865
27053916	282780	282.78	267304	866
27053916	282780	282.78	267304	867
27053916	282780	282.78	267304	868
27053916	282780	282.78	267304	869
27053916	282780	282.78	267304	870
27053916	282780	282.78	267304	871
