# time,count
2885,2
2890,2
2895,2
2900,2
2905,2
2910,2
2915,2
2920,2
2925,2
2930,2
2935,2
2940,2
2945,2
2950,2
2955,2
2960,2
2965,2
2970,2
2975,2
2980,2
2985,2
2990,2
2995,2
3000,2
3005,2
3010,2
3015,2
3020,2
3025,2
3030,2
3035,2
3040,2
3045,2
3050,2
3055,2
3060,2
3065,2
3070,2
3075,2
3080,2
3085,2
3090,2
3095,2
3100,2
3106,2
3111,2
3116,2
3121,2
3126,2
3131,2
3136,2
3141,2
3146,2
3151,2
3156,2
3161,2
3166,2
3171,2
3176,2
3181,2
3186,2
3191,2
3196,2
3201,2
3206,2
3211,2
3216,2
3221,2
3226,2
3231,2
3236,2
3241,2
3246,2
3251,2
3256,2
3261,2
3266,2
3271,2
3276,2
3281,2
3286,2
3291,2
3296,2
3301,2
3306,2
3311,2
3316,2
3321,2
3326,2
3331,2
3336,2
3341,2
3346,2
3351,2
3356,2
3361,2
3366,2
3371,2
3376,2
3381,2
3386,2
3391,2
3396,2
3401,2
3406,2
3411,2
3416,2
3421,2
3426,2
3431,2
3436,2
3441,2
3446,2
3451,2
3456,2
3461,2
3466,2
3471,2
3476,2
3481,2
3486,2
3491,2
3496,2
3501,2
3506,2
3511,2
3516,2
3521,2
3526,2
3531,2
3536,2
3541,2
3546,2
3551,2
3556,2
3561,2
3566,2
3571,2
3576,2
3581,2
3586,2
3591,2
3596,2
3601,2
3606,2
3611,2
3616,2
3621,2
3626,2
3631,2
3636,2
3641,2
3646,2
3651,2
3656,2
3661,2
3666,2
3671,2
3676,2
3681,2
3686,2
3691,2
3696,2
3701,2
3706,2
3711,2
3716,2
3721,2
3726,2
3731,2
3736,2
3741,2
3746,2
3751,2
3756,2
3761,2
3766,2
3771,2
3776,2
3781,2
3786,2
3791,2
3796,2
3801,2
3806,2
3811,2
3816,2
3821,2
3826,2
3831,2
3836,2
3841,2
3846,2
3851,2
3856,2
3861,2
3866,2
3871,2
3876,2
3881,2
3886,2
3891,2
3896,2
3901,2
3906,2
3911,2
3916,2
3921,2
3926,2
3931,2
3936,2
3941,2
3946,2
3951,2
3956,2
3961,2
3966,2
3971,2
3976,2
3981,2
3986,2
3991,2
3996,2
4001,2
4006,2
4011,2
4016,2
4021,2
4026,2
4031,2
4036,2
4041,2
4046,2
4051,2
4056,2
4061,2
4066,2
4071,2
4076,2
4081,2
4086,2
4091,2
4096,2
4101,2
4106,2
4111,2
4116,2
4121,2
4126,2
4131,2
4136,2
4141,2
4146,2
4151,2
4156,2
4161,2
4166,2
4171,2
4176,2
4181,2
4186,2
4191,2
4196,2
4201,2
4206,2
4211,2
4216,2
4221,2
